Orthogroup	t6_fai-gene-cluster-1	t19_fai-gene-cluster-1
OG0000000	AAX_000159	AAR_000205
OG0000000	AAX_000158	AAR_000200
OG0000000	AAX_000160	AAR_000207
OG0000001	AAX_000148	AAR_000214, AAR_000186
OG0000002	AAX_000150	AAR_000191
OG0000002	AAX_000149	AAR_000188
OG0000003	AAX_000156	AAR_000197
OG0000003	AAX_000157	AAR_000199
OG0000004	AAX_000132	AAR_000169
OG0000004	AAX_000130	AAR_000168
OG0000005	AAX_000162	AAR_000211, AAR_000209, AAR_000210
OG0000006	AAX_000142	AAR_000180
OG0000006	AAX_000141	AAR_000179
OG0000007	AAX_000155	AAR_000195, AAR_000196
OG0000008	AAX_000154	AAR_000193
OG0000009	AAX_000172	AAR_000222
OG0000010	AAX_000136	AAR_000173
OG0000010	AAX_000135	AAR_000171
OG0000011	AAX_000138	AAR_000176
OG0000011	AAX_000137	AAR_000174
OG0000012	AAX_000182	AAR_000231
OG0000013	AAX_000144	AAR_000182
OG0000013	AAX_000143	AAR_000181
OG0000014	AAX_000179	AAR_000228
OG0000014	AAX_000178	AAR_000227
OG0000016	AAX_000167	AAR_000216
OG0000017	AAX_000173	AAR_000223
OG0000018	AAX_000139	AAR_000177
OG0000018	AAX_000140	AAR_000178
OG0000019	AAX_000184	AAR_000232
OG0000020	AAX_000145	AAR_000183
OG0000021	AAX_000170	AAR_000221
OG0000022	AAX_000129	AAR_000167
OG0000023	AAX_000146	AAR_000185
OG0000024	AAX_000176	AAR_000225
OG0000025	AAX_000177	AAR_000226
OG0000026	AAX_000181	AAR_000230
OG0000027	AAX_000153	AAR_000192
OG0000028	AAX_000174	AAR_000224
OG0000029	AAX_000180	AAR_000229
OG0000030	AAX_000134	AAR_000170
OG0000031	AAX_000168	AAR_000218, AAR_000217
OG0000032	AAX_000185	AAR_000233
OG0000033	AAX_000164	AAR_000213
OG0000035	AAX_000169	AAR_000220, AAR_000219
OG0000036	AAX_000166	AAR_000215
