OG_1	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000136
OG_1	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000181
OG_1	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000161
OG_1	t24_fai-gene-cluster-1	t24_fai-gene-cluster-1|AAH_000137
OG_1	t27_fai-gene-cluster-1	t27_fai-gene-cluster-1|AAP_000171
OG_1	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000131
OG_1	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000158
OG_1	t30_fai-gene-cluster-1	t30_fai-gene-cluster-1|AAL_000140
OG_1	t6_fai-gene-cluster-1	t6_fai-gene-cluster-1|AAX_000143
OG_1	t10_fai-gene-cluster-1	t10_fai-gene-cluster-1|ABB_000154
OG_1	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000193
OG_1	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000135
OG_1	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000145
OG_1	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000186
OG_1	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000178
OG_1	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000168
OG_1	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000199
OG_2	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000139
OG_2	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000139
OG_3	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000143
OG_3	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000144
OG_3	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000189
OG_3	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000190
OG_3	t1_fai-gene-cluster-1	t1_fai-gene-cluster-1|AAI_000132
OG_3	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000169
OG_3	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000170
OG_3	t22_fai-gene-cluster-1	t22_fai-gene-cluster-1|AAU_000177
OG_3	t22_fai-gene-cluster-1	t22_fai-gene-cluster-1|AAU_000178
OG_3	t24_fai-gene-cluster-1	t24_fai-gene-cluster-1|AAH_000143
OG_3	t25_fai-gene-cluster-1	t25_fai-gene-cluster-1|AAG_000149
OG_3	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000195
OG_3	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000196
OG_3	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000197
OG_3	t27_fai-gene-cluster-1	t27_fai-gene-cluster-1|AAP_000177
OG_3	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000137
OG_3	t29_fai-gene-cluster-1	t29_fai-gene-cluster-1|ABE_000178
OG_3	t29_fai-gene-cluster-1	t29_fai-gene-cluster-1|ABE_000179
OG_3	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000165
OG_3	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000166
OG_3	t3_fai-gene-cluster-1	t3_fai-gene-cluster-1|AAK_000172
OG_3	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000201
OG_3	t5_fai-gene-cluster-1	t5_fai-gene-cluster-1|AAW_000173
OG_3	t5_fai-gene-cluster-1	t5_fai-gene-cluster-1|AAW_000174
OG_3	t6_fai-gene-cluster-1	t6_fai-gene-cluster-1|AAX_000150
OG_3	t7_fai-gene-cluster-1	t7_fai-gene-cluster-1|AAC_000150
OG_3	t10_fai-gene-cluster-1	t10_fai-gene-cluster-1|ABB_000161
OG_3	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000203
OG_3	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000204
OG_3	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000143
OG_3	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000144
OG_3	t13_fai-gene-cluster-1	t13_fai-gene-cluster-1|AAT_000152
OG_3	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000195
OG_3	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000196
OG_3	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000185
OG_3	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000176
OG_3	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000177
OG_3	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000207
OG_3	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000208
OG_4	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000130
OG_4	t1_fai-gene-cluster-1	t1_fai-gene-cluster-1|AAI_000120
OG_4	t30_fai-gene-cluster-1	t30_fai-gene-cluster-1|AAL_000133
OG_4	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000139
OG_4	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000177
OG_4	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000178
OG_5	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000187
OG_5	t1_fai-gene-cluster-1	t1_fai-gene-cluster-1|AAI_000130
OG_5	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000167
OG_5	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000192
OG_5	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000156
OG_5	t29_fai-gene-cluster-1	t29_fai-gene-cluster-1|ABE_000175
OG_5	t3_fai-gene-cluster-1	t3_fai-gene-cluster-1|AAK_000170
OG_5	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000199
OG_5	t5_fai-gene-cluster-1	t5_fai-gene-cluster-1|AAW_000170
OG_5	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000235
OG_5	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000150
OG_5	t12_fai-gene-cluster-1	t12_fai-gene-cluster-1|AAA_000137
OG_5	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000192
OG_5	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000222
OG_5	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000182
OG_5	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000202
OG_5	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000174
OG_5	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000238
OG_6	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000156
OG_6	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000199
OG_6	t1_fai-gene-cluster-1	t1_fai-gene-cluster-1|AAI_000139
OG_6	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000183
OG_6	t22_fai-gene-cluster-1	t22_fai-gene-cluster-1|AAU_000192
OG_6	t25_fai-gene-cluster-1	t25_fai-gene-cluster-1|AAG_000157
OG_6	t27_fai-gene-cluster-1	t27_fai-gene-cluster-1|AAP_000186
OG_6	t29_fai-gene-cluster-1	t29_fai-gene-cluster-1|ABE_000192
OG_6	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000175
OG_6	t30_fai-gene-cluster-1	t30_fai-gene-cluster-1|AAL_000155
OG_6	t3_fai-gene-cluster-1	t3_fai-gene-cluster-1|AAK_000183
OG_6	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000216
OG_6	t5_fai-gene-cluster-1	t5_fai-gene-cluster-1|AAW_000185
OG_6	t6_fai-gene-cluster-1	t6_fai-gene-cluster-1|AAX_000157
OG_6	t7_fai-gene-cluster-1	t7_fai-gene-cluster-1|AAC_000159
OG_6	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000215
OG_6	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000161
OG_6	t12_fai-gene-cluster-1	t12_fai-gene-cluster-1|AAA_000146
OG_6	t13_fai-gene-cluster-1	t13_fai-gene-cluster-1|AAT_000163
OG_6	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000205
OG_6	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000189
OG_6	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000217
OG_7	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000203
OG_7	t25_fai-gene-cluster-1	t25_fai-gene-cluster-1|AAG_000160
OG_7	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000147
OG_7	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000221
OG_7	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000222
OG_8	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000205
OG_8	t1_fai-gene-cluster-1	t1_fai-gene-cluster-1|AAI_000143
