Orthogroup	t20_fai-gene-cluster-1	t28_fai-gene-cluster-1
OG0000000	AAN_000141	AAF_000146
OG0000000	AAN_000143	AAF_000148
OG0000000	AAN_000145, AAN_000144	AAF_000149
OG0000001	AAN_000134	AAF_000156
OG0000001	AAN_000148	AAF_000155, AAF_000135
OG0000002	AAN_000135	AAF_000137
OG0000003	AAN_000140	AAF_000145
OG0000004	AAN_000122	AAF_000122
OG0000005	AAN_000146	AAF_000151, AAF_000152
OG0000006	AAN_000130	AAF_000130
OG0000006	AAN_000129	AAF_000129
OG0000007	AAN_000139	AAF_000144, AAF_000143
OG0000008	AAN_000138	AAF_000142
OG0000009	AAN_000153	AAF_000162
OG0000010	AAN_000124	AAF_000126
OG0000012	AAN_000162	AAF_000171
OG0000013	AAN_000131	AAF_000131
OG0000014	AAN_000159	AAF_000168
OG0000015	AAN_000136	AAF_000140
OG0000016	AAN_000150	AAF_000158
OG0000017	AAN_000155	AAF_000163
OG0000018	AAN_000128	AAF_000128
OG0000019	AAN_000163	AAF_000172, AAF_000173
OG0000020	AAN_000132	AAF_000133
OG0000022	AAN_000121	AAF_000121
OG0000023	AAN_000133	AAF_000134
OG0000024	AAN_000157	AAF_000165
OG0000026	AAN_000161	AAF_000170
OG0000027	AAN_000137	AAF_000141
OG0000028	AAN_000156	AAF_000164
OG0000029	AAN_000160	AAF_000169
OG0000032	AAN_000164	AAF_000174
OG0000033	AAN_000147	AAF_000154
OG0000036	AAN_000149	AAF_000157
