Orthogroup	t2_fai-gene-cluster-1	t8_fai-gene-cluster-1
OG0000000	AAJ_000176	AAE_000216
OG0000000	AAJ_000177	AAE_000223, AAE_000224
OG0000001	AAJ_000183	AAE_000199
OG0000001	AAJ_000163	AAE_000234
OG0000002	AAJ_000164	AAE_000201
OG0000002	AAJ_000165	AAE_000203
OG0000002	AAJ_000167	AAE_000205
OG0000002	AAJ_000166	AAE_000204
OG0000003	AAJ_000173	AAE_000213
OG0000003	AAJ_000175	AAE_000215
OG0000004	AAJ_000147, AAJ_000146	AAE_000183
OG0000004	AAJ_000148	AAE_000182
OG0000005	AAJ_000179	AAE_000228
OG0000005	AAJ_000180	AAE_000230
OG0000006	AAJ_000157	AAE_000192
OG0000007	AAJ_000172	AAE_000212, AAE_000211
OG0000008	AAJ_000171	AAE_000208, AAE_000209, AAE_000210
OG0000009	AAJ_000190	AAE_000243
OG0000010	AAJ_000151	AAE_000184
OG0000010	AAJ_000152	AAE_000186
OG0000011	AAJ_000154	AAE_000188
OG0000012	AAJ_000200	AAE_000257
OG0000012	AAJ_000199	AAE_000256
OG0000013	AAJ_000158	AAE_000193
OG0000013	AAJ_000159	AAE_000194
OG0000014	AAJ_000196	AAE_000251
OG0000014	AAJ_000195	AAE_000250
OG0000017	AAJ_000191	AAE_000245
OG0000018	AAJ_000156	AAE_000190
OG0000018	AAJ_000155	AAE_000189
OG0000019	AAJ_000201	AAE_000258, AAE_000259
OG0000020	AAJ_000160	AAE_000195
OG0000021	AAJ_000188	AAE_000242
OG0000022	AAJ_000145	AAE_000181
OG0000023	AAJ_000161	AAE_000196
OG0000023	AAJ_000162	AAE_000197
OG0000024	AAJ_000193	AAE_000247
OG0000025	AAJ_000194	AAE_000249
OG0000026	AAJ_000198	AAE_000255, AAE_000254
OG0000027	AAJ_000170	AAE_000206
OG0000028	AAJ_000192	AAE_000246
OG0000029	AAJ_000197	AAE_000252, AAE_000253
OG0000031	AAJ_000186	AAE_000239, AAE_000238
OG0000032	AAJ_000202	AAE_000260
OG0000033	AAJ_000182	AAE_000233
OG0000035	AAJ_000187	AAE_000241, AAE_000240
OG0000036	AAJ_000184	AAE_000236
