Orthogroup	t13_fai-gene-cluster-1	t29_fai-gene-cluster-1
OG0000000	AAT_000164	ABE_000193
OG0000001	AAT_000172	ABE_000198
OG0000001	AAT_000149	ABE_000173
OG0000001	AAT_000150	ABE_000174
OG0000002	AAT_000152	ABE_000178
OG0000002	AAT_000151	ABE_000176
OG0000003	AAT_000161	ABE_000190
OG0000003	AAT_000163	ABE_000192
OG0000004	AAT_000136	ABE_000163
OG0000004	AAT_000135	ABE_000162, ABE_000161
OG0000005	AAT_000168	ABE_000195, ABE_000196
OG0000006	AAT_000145	ABE_000168
OG0000006	AAT_000144	ABE_000167
OG0000007	AAT_000158	ABE_000188
OG0000007	AAT_000160	ABE_000189
OG0000008	AAT_000156	ABE_000185
OG0000008	AAT_000157	ABE_000186, ABE_000187
OG0000009	AAT_000177	ABE_000206
OG0000009	AAT_000178	ABE_000207
OG0000010	AAT_000138	ABE_000164
OG0000011	AAT_000141	ABE_000165
OG0000012	AAT_000186	ABE_000216
OG0000012	AAT_000187, AAT_000188	ABE_000217
OG0000013	AAT_000146	ABE_000169
OG0000014	AAT_000183	ABE_000213, ABE_000212
OG0000015	AAT_000154	ABE_000182, ABE_000181, ABE_000183
OG0000016	AAT_000174	ABE_000199
OG0000016	AAT_000175	ABE_000200
OG0000017	AAT_000179	ABE_000208
OG0000018	AAT_000142	ABE_000166
OG0000019	AAT_000189	ABE_000218, ABE_000219
OG0000020	AAT_000147	ABE_000171
OG0000021	AAT_000176	ABE_000205, ABE_000204
OG0000022	AAT_000134	ABE_000160
OG0000023	AAT_000148	ABE_000172
OG0000024	AAT_000181	ABE_000210
OG0000025	AAT_000182	ABE_000211
OG0000026	AAT_000185	ABE_000215
OG0000027	AAT_000155	ABE_000184
OG0000028	AAT_000180	ABE_000209
OG0000029	AAT_000184	ABE_000214
OG0000032	AAT_000190	ABE_000220
OG0000033	AAT_000171	ABE_000197
