Orthogroup	t3_fai-gene-cluster-1	t26_fai-gene-cluster-1
OG0000000	AAK_000185	AAM_000210, AAM_000211
OG0000000	AAK_000184	AAM_000207
OG0000001	AAK_000192	AAM_000216
OG0000001	AAK_000168	AAM_000190
OG0000001	AAK_000170	AAM_000192
OG0000001	AAK_000169	AAM_000191
OG0000002	AAK_000172	AAM_000195
OG0000002	AAK_000171	AAM_000194, AAM_000193
OG0000003	AAK_000182, AAK_000183	AAM_000206
OG0000004	AAK_000157	AAM_000179
OG0000004	AAK_000156	AAM_000177
OG0000005	AAK_000189	AAM_000212
OG0000005	AAK_000190	AAM_000214
OG0000006	AAK_000163	AAM_000184
OG0000006	AAK_000162	AAM_000183
OG0000007	AAK_000180	AAM_000205
OG0000008	AAK_000177	AAM_000201
OG0000008	AAK_000178	AAM_000202
OG0000008	AAK_000179	AAM_000203
OG0000009	AAK_000199	AAM_000225
OG0000009	AAK_000200	AAM_000226
OG0000010	AAK_000159	AAM_000180
OG0000012	AAK_000210	AAM_000239
OG0000013	AAK_000164	AAM_000185
OG0000014	AAK_000207	AAM_000235
OG0000014	AAK_000206	AAM_000234
OG0000016	AAK_000193	AAM_000217, AAM_000218, AAM_000219
OG0000017	AAK_000201	AAM_000228
OG0000017	AAK_000202	AAM_000229
OG0000019	AAK_000211	AAM_000241
OG0000019	AAK_000212	AAM_000243
OG0000020	AAK_000165	AAM_000186
OG0000020	AAK_000166	AAM_000187
OG0000021	AAK_000198	AAM_000224
OG0000021	AAK_000197	AAM_000223
OG0000022	AAK_000155	AAM_000176
OG0000023	AAK_000167	AAM_000188
OG0000024	AAK_000204	AAM_000232
OG0000025	AAK_000205	AAM_000233
OG0000026	AAK_000209	AAM_000238
OG0000027	AAK_000176	AAM_000200
OG0000028	AAK_000203	AAM_000230
OG0000029	AAK_000208	AAM_000237, AAM_000236
OG0000031	AAK_000195	AAM_000221, AAM_000220
OG0000032	AAK_000213	AAM_000244
OG0000033	AAK_000191	AAM_000215
OG0000035	AAK_000196	AAM_000222
