Orthogroup	t3_fai-gene-cluster-1	t25_fai-gene-cluster-1
OG0000000	AAK_000185	AAG_000161
OG0000000	AAK_000184	AAG_000158
OG0000000	AAK_000186	AAG_000162
OG0000001	AAK_000192	AAG_000167
OG0000001	AAK_000168	AAG_000146
OG0000001	AAK_000169	AAG_000147
OG0000002	AAK_000172	AAG_000149
OG0000002	AAK_000171	AAG_000148
OG0000003	AAK_000181	AAG_000155
OG0000003	AAK_000183	AAG_000157
OG0000004	AAK_000157	AAG_000133
OG0000004	AAK_000156	AAG_000132
OG0000005	AAK_000189, AAK_000190	AAG_000163
OG0000006	AAK_000163	AAG_000142
OG0000006	AAK_000162	AAG_000141
OG0000007	AAK_000180	AAG_000154
OG0000008	AAK_000177, AAK_000178, AAK_000179	AAG_000153
OG0000009	AAK_000199	AAG_000172
OG0000009	AAK_000200	AAG_000173
OG0000010	AAK_000159	AAG_000135
OG0000011	AAK_000160	AAG_000138
OG0000012	AAK_000210	AAG_000181
OG0000013	AAK_000164	AAG_000143
OG0000014	AAK_000207, AAK_000206	AAG_000178
OG0000015	AAK_000174, AAK_000175, AAK_000173	AAG_000151
OG0000016	AAK_000193	AAG_000169, AAG_000170
OG0000017	AAK_000201, AAK_000202	AAG_000174
OG0000018	AAK_000161	AAG_000139
OG0000019	AAK_000211, AAK_000212	AAG_000184
OG0000020	AAK_000165, AAK_000166	AAG_000144
OG0000021	AAK_000198, AAK_000197	AAG_000171
OG0000022	AAK_000155	AAG_000131
OG0000023	AAK_000167	AAG_000145
OG0000024	AAK_000204	AAG_000176
OG0000025	AAK_000205	AAG_000177
OG0000026	AAK_000209	AAG_000180
OG0000027	AAK_000176	AAG_000152
OG0000028	AAK_000203	AAG_000175
OG0000029	AAK_000208	AAG_000179
OG0000030	AAK_000158	AAG_000134
OG0000032	AAK_000213	AAG_000185
OG0000033	AAK_000191	AAG_000166
