Orthogroup	t22_fai-gene-cluster-1	t6_fai-gene-cluster-1
OG0000000	AAU_000193	AAX_000158
OG0000000	AAU_000195	AAX_000159
OG0000001	AAU_000175	AAX_000165
OG0000001	AAU_000199	AAX_000148
OG0000002	AAU_000176	AAX_000149
OG0000002	AAU_000178	AAX_000150
OG0000003	AAU_000190	AAX_000156
OG0000003	AAU_000192	AAX_000157
OG0000004	AAU_000159	AAX_000130
OG0000004	AAU_000160	AAX_000132
OG0000005	AAU_000197	AAX_000162
OG0000006	AAU_000169	AAX_000142
OG0000006	AAU_000168	AAX_000141
OG0000007	AAU_000189, AAU_000188	AAX_000155
OG0000008	AAU_000185, AAU_000186, AAU_000187	AAX_000154
OG0000009	AAU_000205	AAX_000171
OG0000009	AAU_000206	AAX_000172
OG0000010	AAU_000162	AAX_000135
OG0000010	AAU_000163	AAX_000136
OG0000011	AAU_000165	AAX_000138
OG0000012	AAU_000216	AAX_000182
OG0000013	AAU_000170	AAX_000144
OG0000014	AAU_000213	AAX_000179
OG0000014	AAU_000212	AAX_000178
OG0000015	AAU_000180	AAX_000151
OG0000015	AAU_000181, AAU_000182	AAX_000152
OG0000016	AAU_000200	AAX_000167
OG0000017	AAU_000208	AAX_000173
OG0000018	AAU_000166	AAX_000139
OG0000019	AAU_000218	AAX_000184
OG0000020	AAU_000171, AAU_000172	AAX_000145
OG0000021	AAU_000203	AAX_000170
OG0000022	AAU_000158	AAX_000129
OG0000023	AAU_000173	AAX_000146
OG0000024	AAU_000210	AAX_000176
OG0000025	AAU_000211	AAX_000177
OG0000026	AAU_000215	AAX_000181
OG0000027	AAU_000183	AAX_000153
OG0000028	AAU_000209	AAX_000175
OG0000029	AAU_000214	AAX_000180
OG0000030	AAU_000161	AAX_000134
OG0000031	AAU_000201	AAX_000168
OG0000032	AAU_000219	AAX_000185
OG0000033	AAU_000198	AAX_000164
OG0000035	AAU_000202	AAX_000169
