Orthogroup	t13_fai-gene-cluster-1	t9_fai-gene-cluster-1
OG0000000	AAT_000164	AAZ_000153
OG0000000	AAT_000167	AAZ_000155
OG0000001	AAT_000172	AAZ_000141
OG0000001	AAT_000149, AAT_000150	AAZ_000160
OG0000002	AAT_000152	AAZ_000143
OG0000002	AAT_000153	AAZ_000145
OG0000002	AAT_000151	AAZ_000142
OG0000003	AAT_000161	AAZ_000152
OG0000004	AAT_000135	AAZ_000126
OG0000005	AAT_000168	AAZ_000156, AAZ_000157
OG0000006	AAT_000145	AAZ_000134
OG0000006	AAT_000144	AAZ_000133
OG0000007	AAT_000158	AAZ_000150
OG0000007	AAT_000160	AAZ_000151
OG0000009	AAT_000177, AAT_000178	AAZ_000168
OG0000010	AAT_000139	AAZ_000130
OG0000010	AAT_000138	AAZ_000128
OG0000011	AAT_000140	AAZ_000131
OG0000012	AAT_000187, AAT_000188	AAZ_000177
OG0000013	AAT_000146	AAZ_000136, AAZ_000135
OG0000014	AAT_000183	AAZ_000174
OG0000015	AAT_000154	AAZ_000147, AAZ_000146
OG0000016	AAT_000175	AAZ_000162
OG0000017	AAT_000179	AAZ_000169
OG0000018	AAT_000142	AAZ_000132
OG0000019	AAT_000189	AAZ_000178, AAZ_000179
OG0000020	AAT_000147	AAZ_000138
OG0000021	AAT_000176	AAZ_000167, AAZ_000166
OG0000022	AAT_000134	AAZ_000125, AAZ_000124
OG0000023	AAT_000148	AAZ_000140, AAZ_000139
OG0000024	AAT_000181	AAZ_000171, AAZ_000172
OG0000025	AAT_000182	AAZ_000173
OG0000026	AAT_000185	AAZ_000176
OG0000027	AAT_000155	AAZ_000148
OG0000028	AAT_000180	AAZ_000170
OG0000029	AAT_000184	AAZ_000175
OG0000030	AAT_000137	AAZ_000127
OG0000032	AAT_000190	AAZ_000180
OG0000033	AAT_000171	AAZ_000159
OG0000034	AAT_000170	AAZ_000158
OG0000036	AAT_000173	AAZ_000161
