Orthogroup	t13_fai-gene-cluster-1	t25_fai-gene-cluster-1
OG0000000	AAT_000166	AAG_000160
OG0000000	AAT_000164	AAG_000158
OG0000000	AAT_000165	AAG_000159
OG0000000	AAT_000167	AAG_000162
OG0000001	AAT_000172	AAG_000167
OG0000001	AAT_000149	AAG_000146
OG0000001	AAT_000150	AAG_000147
OG0000002	AAT_000152	AAG_000149
OG0000002	AAT_000153	AAG_000150
OG0000002	AAT_000151	AAG_000148
OG0000003	AAT_000161	AAG_000155
OG0000003	AAT_000163	AAG_000157
OG0000003	AAT_000162	AAG_000156
OG0000004	AAT_000136	AAG_000133
OG0000004	AAT_000135	AAG_000132
OG0000005	AAT_000168	AAG_000163
OG0000006	AAT_000145	AAG_000142
OG0000006	AAT_000144	AAG_000141
OG0000007	AAT_000158, AAT_000159, AAT_000160	AAG_000154
OG0000008	AAT_000156, AAT_000157	AAG_000153
OG0000009	AAT_000177	AAG_000172
OG0000009	AAT_000178	AAG_000173
OG0000010	AAT_000139	AAG_000136
OG0000010	AAT_000138	AAG_000135
OG0000011	AAT_000141	AAG_000138
OG0000011	AAT_000140	AAG_000137
OG0000012	AAT_000186	AAG_000181
OG0000012	AAT_000187	AAG_000182
OG0000012	AAT_000188	AAG_000183
OG0000013	AAT_000146	AAG_000143
OG0000014	AAT_000183	AAG_000178
OG0000015	AAT_000154	AAG_000151
OG0000016	AAT_000174	AAG_000169
OG0000016	AAT_000175	AAG_000170
OG0000017	AAT_000179	AAG_000174
OG0000018	AAT_000142	AAG_000139
OG0000018	AAT_000143	AAG_000140
OG0000019	AAT_000189	AAG_000184
OG0000020	AAT_000147	AAG_000144
OG0000021	AAT_000176	AAG_000171
OG0000022	AAT_000134	AAG_000131
OG0000023	AAT_000148	AAG_000145
OG0000024	AAT_000181	AAG_000176
OG0000025	AAT_000182	AAG_000177
OG0000026	AAT_000185	AAG_000180
OG0000027	AAT_000155	AAG_000152
OG0000028	AAT_000180	AAG_000175
OG0000029	AAT_000184	AAG_000179
OG0000030	AAT_000137	AAG_000134
OG0000032	AAT_000190	AAG_000185
OG0000033	AAT_000171	AAG_000166
OG0000034	AAT_000169	AAG_000164
OG0000034	AAT_000170	AAG_000165
OG0000036	AAT_000173	AAG_000168
