Orthogroup	t8_fai-gene-cluster-1	t19_fai-gene-cluster-1
OG0000000	AAE_000222	AAR_000204
OG0000000	AAE_000224	AAR_000205
OG0000000	AAE_000216	AAR_000200
OG0000000	AAE_000221	AAR_000202
OG0000000	AAE_000225	AAR_000206
OG0000000	AAE_000227	AAR_000208
OG0000000	AAE_000226	AAR_000207
OG0000001	AAE_000234	AAR_000214
OG0000002	AAE_000203	AAR_000189
OG0000002	AAE_000204	AAR_000190
OG0000002	AAE_000205	AAR_000191
OG0000002	AAE_000201	AAR_000188
OG0000003	AAE_000213	AAR_000197
OG0000003	AAE_000214	AAR_000198
OG0000003	AAE_000215	AAR_000199
OG0000004	AAE_000182	AAR_000169
OG0000004	AAE_000183	AAR_000168
OG0000005	AAE_000231	AAR_000211
OG0000005	AAE_000228	AAR_000209
OG0000005	AAE_000230	AAR_000210
OG0000006	AAE_000192	AAR_000180
OG0000006	AAE_000191	AAR_000179
OG0000007	AAE_000211	AAR_000195
OG0000007	AAE_000212	AAR_000196
OG0000008	AAE_000208, AAE_000209, AAE_000210	AAR_000193
OG0000009	AAE_000243	AAR_000222
OG0000010	AAE_000186	AAR_000173
OG0000010	AAE_000184	AAR_000171
OG0000011	AAE_000188	AAR_000176
OG0000011	AAE_000187	AAR_000174
OG0000012	AAE_000256	AAR_000231
OG0000013	AAE_000194	AAR_000182
OG0000013	AAE_000193	AAR_000181
OG0000014	AAE_000251	AAR_000228
OG0000014	AAE_000250	AAR_000227
OG0000016	AAE_000237	AAR_000216
OG0000017	AAE_000244, AAE_000245	AAR_000223
OG0000018	AAE_000189	AAR_000177
OG0000018	AAE_000190	AAR_000178
OG0000019	AAE_000258, AAE_000259	AAR_000232
OG0000020	AAE_000195	AAR_000184
OG0000021	AAE_000242	AAR_000221
OG0000022	AAE_000181	AAR_000167
OG0000023	AAE_000196	AAR_000185
OG0000024	AAE_000247	AAR_000225
OG0000025	AAE_000249	AAR_000226
OG0000026	AAE_000255, AAE_000254	AAR_000230
OG0000028	AAE_000246	AAR_000224
OG0000029	AAE_000253	AAR_000229
OG0000031	AAE_000239	AAR_000218
OG0000031	AAE_000238	AAR_000217
OG0000032	AAE_000260	AAR_000233
OG0000033	AAE_000233	AAR_000213
OG0000035	AAE_000241	AAR_000220
OG0000035	AAE_000240	AAR_000219
OG0000036	AAE_000236	AAR_000215
OG0000040	AAE_000185	AAR_000172
