Orthogroup	t8_fai-gene-cluster-1	t4_fai-gene-cluster-1
OG0000000	AAE_000222	ABD_000224
OG0000000	AAE_000224, AAE_000223	ABD_000225
OG0000000	AAE_000216	ABD_000217
OG0000000	AAE_000220	ABD_000219
OG0000000	AAE_000225, AAE_000217, AAE_000227, AAE_000226	ABD_000220
OG0000001	AAE_000234	ABD_000230
OG0000001	AAE_000198	ABD_000196
OG0000001	AAE_000235	ABD_000199
OG0000001	AAE_000199	ABD_000197
OG0000002	AAE_000205	ABD_000202
OG0000002	AAE_000201	ABD_000200
OG0000003	AAE_000215	ABD_000216
OG0000004	AAE_000182	ABD_000181
OG0000004	AAE_000183	ABD_000178, ABD_000180, ABD_000179
OG0000005	AAE_000229	ABD_000227
OG0000005	AAE_000228	ABD_000226
OG0000005	AAE_000230	ABD_000228
OG0000006	AAE_000192	ABD_000188, ABD_000189
OG0000006	AAE_000191	ABD_000187
OG0000007	AAE_000211	ABD_000212
OG0000007	AAE_000212	ABD_000213, ABD_000211, ABD_000214
OG0000008	AAE_000208	ABD_000208
OG0000008	AAE_000209	ABD_000209
OG0000008	AAE_000210	ABD_000210
OG0000009	AAE_000243	ABD_000241
OG0000010	AAE_000184	ABD_000182
OG0000011	AAE_000188	ABD_000184
OG0000012	AAE_000256	ABD_000251
OG0000012	AAE_000257	ABD_000253
OG0000013	AAE_000194	ABD_000190
OG0000014	AAE_000251	ABD_000248
OG0000014	AAE_000250	ABD_000247
OG0000016	AAE_000237	ABD_000235
OG0000017	AAE_000244	ABD_000242
OG0000017	AAE_000245	ABD_000243
OG0000018	AAE_000189	ABD_000185
OG0000018	AAE_000190	ABD_000186
OG0000019	AAE_000258	ABD_000254
OG0000020	AAE_000195	ABD_000192, ABD_000193
OG0000021	AAE_000242	ABD_000239, ABD_000238
OG0000022	AAE_000181	ABD_000177
OG0000022	AAE_000180	ABD_000176
OG0000023	AAE_000197	ABD_000195
OG0000023	AAE_000196	ABD_000194
OG0000024	AAE_000247	ABD_000245
OG0000025	AAE_000249	ABD_000246
OG0000026	AAE_000254	ABD_000250
OG0000027	AAE_000206	ABD_000207
OG0000028	AAE_000246	ABD_000244
OG0000029	AAE_000253	ABD_000249
OG0000032	AAE_000260	ABD_000256, ABD_000255
OG0000033	AAE_000233	ABD_000229
OG0000035	AAE_000240	ABD_000237
OG0000036	AAE_000236	ABD_000232
OG0000040	AAE_000185	ABD_000183
