Orthogroup	t23_fai-gene-cluster-1	t30_fai-gene-cluster-1
OG0000000	ABC_000136	AAL_000156
OG0000001	ABC_000142	AAL_000144
OG0000003	ABC_000134	AAL_000154
OG0000003	ABC_000135	AAL_000155
OG0000004	ABC_000116	AAL_000131
OG0000004	ABC_000115	AAL_000130, AAL_000129
OG0000005	ABC_000139	AAL_000158, AAL_000159, AAL_000160
OG0000006	ABC_000123	AAL_000139
OG0000006	ABC_000122	AAL_000138
OG0000007	ABC_000133	AAL_000151, AAL_000152, AAL_000153
OG0000008	ABC_000132	AAL_000149, AAL_000150
OG0000009	ABC_000146	AAL_000172
OG0000009	ABC_000147	AAL_000173
OG0000010	ABC_000118	AAL_000135
OG0000011	ABC_000119	AAL_000136
OG0000012	ABC_000155	AAL_000182
OG0000012	ABC_000156	AAL_000183
OG0000013	ABC_000124	AAL_000140
OG0000014	ABC_000152	AAL_000179
OG0000015	ABC_000130	AAL_000147, AAL_000146
OG0000016	ABC_000144	AAL_000165
OG0000017	ABC_000148	AAL_000174
OG0000019	ABC_000157	AAL_000184
OG0000020	ABC_000125	AAL_000142
OG0000021	ABC_000145	AAL_000171
OG0000022	ABC_000114	AAL_000128
OG0000023	ABC_000126	AAL_000143
OG0000024	ABC_000150	AAL_000176, AAL_000177
OG0000025	ABC_000151	AAL_000178
OG0000026	ABC_000154	AAL_000181
OG0000027	ABC_000131	AAL_000148
OG0000028	ABC_000149	AAL_000175
OG0000029	ABC_000153	AAL_000180
OG0000030	ABC_000117	AAL_000132, AAL_000133
OG0000032	ABC_000158	AAL_000185
OG0000033	ABC_000141	AAL_000162
OG0000034	ABC_000140	AAL_000161
OG0000036	ABC_000143	AAL_000164
