Orthogroup	t23_fai-gene-cluster-1	t20_fai-gene-cluster-1
OG0000000	ABC_000137	AAN_000142
OG0000000	ABC_000136	AAN_000141
OG0000000	ABC_000138	AAN_000144
OG0000001	ABC_000142	AAN_000148
OG0000001	ABC_000127, ABC_000128	AAN_000134
OG0000002	ABC_000129	AAN_000135
OG0000003	ABC_000134, ABC_000135	AAN_000140
OG0000004	ABC_000115	AAN_000122
OG0000005	ABC_000139	AAN_000146
OG0000006	ABC_000123	AAN_000130
OG0000006	ABC_000122	AAN_000129
OG0000007	ABC_000133	AAN_000139
OG0000008	ABC_000132	AAN_000138
OG0000009	ABC_000146	AAN_000153
OG0000009	ABC_000147	AAN_000154
OG0000010	ABC_000118	AAN_000124
OG0000011	ABC_000120	AAN_000127
OG0000011	ABC_000119	AAN_000125, AAN_000126
OG0000012	ABC_000156	AAN_000162
OG0000013	ABC_000124	AAN_000131
OG0000014	ABC_000152	AAN_000159
OG0000015	ABC_000130	AAN_000136
OG0000016	ABC_000144	AAN_000150
OG0000017	ABC_000148	AAN_000155
OG0000019	ABC_000157	AAN_000163
OG0000020	ABC_000125	AAN_000132
OG0000021	ABC_000145	AAN_000152
OG0000022	ABC_000114	AAN_000121
OG0000023	ABC_000126	AAN_000133
OG0000024	ABC_000150	AAN_000157
OG0000025	ABC_000151	AAN_000158
OG0000026	ABC_000154	AAN_000161
OG0000027	ABC_000131	AAN_000137
OG0000028	ABC_000149	AAN_000156
OG0000029	ABC_000153	AAN_000160
OG0000030	ABC_000117	AAN_000123
OG0000032	ABC_000158	AAN_000164
OG0000033	ABC_000141	AAN_000147
OG0000036	ABC_000143	AAN_000149
