Orthogroup	t22_fai-gene-cluster-1	t5_fai-gene-cluster-1
OG0000000	AAU_000194, AAU_000195	AAW_000189
OG0000000	AAU_000193	AAW_000187
OG0000001	AAU_000199	AAW_000194
OG0000001	AAU_000174	AAW_000168
OG0000001	AAU_000175	AAW_000169
OG0000002	AAU_000177	AAW_000173
OG0000002	AAU_000178	AAW_000174
OG0000002	AAU_000176	AAW_000172, AAW_000171
OG0000003	AAU_000190	AAW_000183
OG0000003	AAU_000191	AAW_000184
OG0000003	AAU_000192	AAW_000185
OG0000004	AAU_000160	AAW_000159
OG0000004	AAU_000159	AAW_000157
OG0000005	AAU_000196	AAW_000190
OG0000005	AAU_000197	AAW_000191
OG0000006	AAU_000169	AAW_000163
OG0000006	AAU_000168	AAW_000162
OG0000007	AAU_000188	AAW_000182
OG0000008	AAU_000185	AAW_000180
OG0000008	AAU_000187	AAW_000181
OG0000009	AAU_000205	AAW_000201
OG0000009	AAU_000206	AAW_000202
OG0000011	AAU_000165	AAW_000160
OG0000012	AAU_000216	AAW_000212
OG0000013	AAU_000170	AAW_000164
OG0000014	AAU_000213	AAW_000208
OG0000014	AAU_000212	AAW_000207
OG0000015	AAU_000182	AAW_000177
OG0000015	AAU_000180	AAW_000176
OG0000016	AAU_000200	AAW_000195
OG0000017	AAU_000207	AAW_000203
OG0000018	AAU_000166	AAW_000161
OG0000019	AAU_000217	AAW_000214
OG0000019	AAU_000218	AAW_000215
OG0000020	AAU_000172	AAW_000166
OG0000021	AAU_000204	AAW_000200
OG0000021	AAU_000203	AAW_000199
OG0000022	AAU_000158	AAW_000155
OG0000023	AAU_000173	AAW_000167
OG0000024	AAU_000210	AAW_000205
OG0000025	AAU_000211	AAW_000206
OG0000026	AAU_000215	AAW_000210
OG0000027	AAU_000183	AAW_000178
OG0000028	AAU_000209	AAW_000204
OG0000029	AAU_000214	AAW_000209
OG0000031	AAU_000201	AAW_000197, AAW_000196
OG0000032	AAU_000219	AAW_000216
OG0000033	AAU_000198	AAW_000193
OG0000037	AAU_000184	AAW_000179
OG0000038	AAU_000179	AAW_000175
