Orthogroup	t22_fai-gene-cluster-1	t3_fai-gene-cluster-1
OG0000000	AAU_000195	AAK_000185
OG0000000	AAU_000193	AAK_000184
OG0000001	AAU_000199	AAK_000192
OG0000001	AAU_000174	AAK_000168
OG0000001	AAU_000175	AAK_000169
OG0000002	AAU_000177	AAK_000172
OG0000002	AAU_000176	AAK_000171
OG0000003	AAU_000190	AAK_000181
OG0000003	AAU_000191	AAK_000182
OG0000003	AAU_000192	AAK_000183
OG0000004	AAU_000160	AAK_000157
OG0000004	AAU_000159	AAK_000156
OG0000005	AAU_000196	AAK_000189
OG0000005	AAU_000197	AAK_000190
OG0000006	AAU_000169	AAK_000163
OG0000006	AAU_000168	AAK_000162
OG0000007	AAU_000188	AAK_000180
OG0000008	AAU_000185	AAK_000177
OG0000008	AAU_000186	AAK_000178
OG0000008	AAU_000187	AAK_000179
OG0000009	AAU_000205	AAK_000199
OG0000009	AAU_000206	AAK_000200
OG0000010	AAU_000162	AAK_000159
OG0000011	AAU_000165	AAK_000160
OG0000012	AAU_000216	AAK_000210
OG0000013	AAU_000170	AAK_000164
OG0000014	AAU_000213	AAK_000207
OG0000014	AAU_000212	AAK_000206
OG0000015	AAU_000181	AAK_000174
OG0000015	AAU_000182	AAK_000175
OG0000015	AAU_000180	AAK_000173
OG0000016	AAU_000200	AAK_000193
OG0000017	AAU_000207	AAK_000201
OG0000017	AAU_000208	AAK_000202
OG0000018	AAU_000166	AAK_000161
OG0000019	AAU_000217	AAK_000211
OG0000019	AAU_000218	AAK_000212
OG0000020	AAU_000172	AAK_000166
OG0000021	AAU_000204	AAK_000198
OG0000021	AAU_000203	AAK_000197
OG0000022	AAU_000158	AAK_000155
OG0000023	AAU_000173	AAK_000167
OG0000024	AAU_000210	AAK_000204
OG0000025	AAU_000211	AAK_000205
OG0000026	AAU_000215	AAK_000209
OG0000027	AAU_000183	AAK_000176
OG0000028	AAU_000209	AAK_000203
OG0000029	AAU_000214	AAK_000208
OG0000030	AAU_000161	AAK_000158
OG0000031	AAU_000201	AAK_000195
OG0000032	AAU_000219	AAK_000213
OG0000033	AAU_000198	AAK_000191
OG0000035	AAU_000202	AAK_000196
