Orthogroup	t23_fai-gene-cluster-1	t27_fai-gene-cluster-1
OG0000000	ABC_000137	AAP_000191
OG0000000	ABC_000136	AAP_000187, AAP_000188
OG0000000	ABC_000138	AAP_000192
OG0000001	ABC_000142	AAP_000197
OG0000001	ABC_000127	AAP_000175
OG0000002	ABC_000129	AAP_000177
OG0000003	ABC_000134	AAP_000183
OG0000003	ABC_000135	AAP_000184, AAP_000185, AAP_000186
OG0000004	ABC_000116	AAP_000161
OG0000004	ABC_000115	AAP_000159, AAP_000160, AAP_000158
OG0000005	ABC_000139	AAP_000193, AAP_000194
OG0000006	ABC_000123	AAP_000170
OG0000006	ABC_000122	AAP_000168
OG0000007	ABC_000133	AAP_000181, AAP_000182
OG0000009	ABC_000146	AAP_000203
OG0000010	ABC_000118	AAP_000163
OG0000011	ABC_000120	AAP_000166
OG0000011	ABC_000119	AAP_000164, AAP_000165
OG0000012	ABC_000155	AAP_000213
OG0000012	ABC_000156	AAP_000214
OG0000013	ABC_000124	AAP_000171
OG0000014	ABC_000152	AAP_000210, AAP_000209
OG0000015	ABC_000130	AAP_000178
OG0000017	ABC_000148	AAP_000204
OG0000018	ABC_000121	AAP_000167
OG0000019	ABC_000157	AAP_000215
OG0000020	ABC_000125	AAP_000173
OG0000021	ABC_000145	AAP_000202, AAP_000200
OG0000022	ABC_000114	AAP_000157
OG0000023	ABC_000126	AAP_000174
OG0000024	ABC_000150	AAP_000207
OG0000025	ABC_000151	AAP_000208
OG0000026	ABC_000154	AAP_000212
OG0000027	ABC_000131	AAP_000180, AAP_000179
OG0000028	ABC_000149	AAP_000206, AAP_000205
OG0000029	ABC_000153	AAP_000211
OG0000032	ABC_000158	AAP_000216
OG0000033	ABC_000141	AAP_000196
OG0000034	ABC_000140	AAP_000195
