Orthogroup	t23_fai-gene-cluster-1	t10_fai-gene-cluster-1
OG0000000	ABC_000136	ABB_000170, ABB_000171
OG0000001	ABC_000142	ABB_000158
OG0000001	ABC_000127	ABB_000159
OG0000001	ABC_000128	ABB_000180
OG0000002	ABC_000129	ABB_000161, ABB_000162
OG0000003	ABC_000134, ABC_000135	ABB_000169
OG0000004	ABC_000116	ABB_000144
OG0000004	ABC_000115	ABB_000143
OG0000005	ABC_000139	ABB_000176, ABB_000177
OG0000006	ABC_000123	ABB_000153
OG0000007	ABC_000133	ABB_000167, ABB_000168
OG0000008	ABC_000132	ABB_000166
OG0000009	ABC_000146	ABB_000185
OG0000009	ABC_000147	ABB_000186
OG0000010	ABC_000118	ABB_000148, ABB_000149
OG0000011	ABC_000120	ABB_000150
OG0000012	ABC_000155	ABB_000199, ABB_000200
OG0000012	ABC_000156	ABB_000201
OG0000013	ABC_000124	ABB_000154
OG0000014	ABC_000152	ABB_000195, ABB_000194
OG0000015	ABC_000130	ABB_000164, ABB_000163
OG0000017	ABC_000148	ABB_000187, ABB_000188, ABB_000189
OG0000018	ABC_000121	ABB_000152
OG0000019	ABC_000157	ABB_000202
OG0000020	ABC_000125	ABB_000156
OG0000021	ABC_000145	ABB_000184
OG0000023	ABC_000126	ABB_000157
OG0000024	ABC_000150	ABB_000191, ABB_000192
OG0000025	ABC_000151	ABB_000193
OG0000026	ABC_000154	ABB_000198, ABB_000197
OG0000027	ABC_000131	ABB_000165
OG0000028	ABC_000149	ABB_000190
OG0000029	ABC_000153	ABB_000196
OG0000030	ABC_000117	ABB_000145, ABB_000146
OG0000032	ABC_000158	ABB_000203
OG0000033	ABC_000141	ABB_000179
OG0000034	ABC_000140	ABB_000178
