Orthogroup	t14_fai-gene-cluster-1	t9_fai-gene-cluster-1
OG0000000	AAD_000206	AAZ_000153
OG0000000	AAD_000211, AAD_000212	AAZ_000154
OG0000000	AAD_000214, AAD_000213	AAZ_000155
OG0000001	AAD_000190, AAD_000222, AAD_000192, AAD_000191	AAZ_000160
OG0000001	AAD_000221	AAZ_000141
OG0000002	AAD_000193	AAZ_000142
OG0000002	AAD_000195	AAZ_000143
OG0000002	AAD_000197	AAZ_000145
OG0000002	AAD_000196	AAZ_000144
OG0000003	AAD_000203	AAZ_000152
OG0000004	AAD_000175	AAZ_000126
OG0000005	AAD_000215	AAZ_000156
OG0000006	AAD_000185	AAZ_000134
OG0000006	AAD_000184	AAZ_000133
OG0000007	AAD_000202	AAZ_000151
OG0000007	AAD_000201	AAZ_000150
OG0000008	AAD_000200	AAZ_000149
OG0000009	AAD_000230	AAZ_000168
OG0000010	AAD_000179	AAZ_000128
OG0000010	AAD_000180	AAZ_000130
OG0000013	AAD_000186	AAZ_000135
OG0000013	AAD_000187	AAZ_000136
OG0000014	AAD_000237, AAD_000236	AAZ_000174
OG0000016	AAD_000225, AAD_000224	AAZ_000162
OG0000017	AAD_000231	AAZ_000169
OG0000019	AAD_000241	AAZ_000179
OG0000020	AAD_000188	AAZ_000138
OG0000021	AAD_000229	AAZ_000167, AAZ_000166
OG0000022	AAD_000173, AAD_000172	AAZ_000125
OG0000023	AAD_000189	AAZ_000139
OG0000024	AAD_000233	AAZ_000172, AAZ_000171
OG0000025	AAD_000234	AAZ_000173
OG0000026	AAD_000239	AAZ_000176
OG0000027	AAD_000198	AAZ_000148
OG0000028	AAD_000232	AAZ_000170
OG0000029	AAD_000238	AAZ_000175
OG0000030	AAD_000176	AAZ_000127
OG0000031	AAD_000227	AAZ_000163
OG0000031	AAD_000226	AAZ_000164
OG0000032	AAD_000242	AAZ_000180
OG0000033	AAD_000220	AAZ_000159
OG0000034	AAD_000218, AAD_000219	AAZ_000158
OG0000035	AAD_000228	AAZ_000165
OG0000036	AAD_000223	AAZ_000161
