Orthogroup	t12_fai-gene-cluster-1	t14_fai-gene-cluster-1
OG0000000	AAA_000147	AAD_000206
OG0000000	AAA_000149	AAD_000211, AAD_000212
OG0000000	AAA_000148	AAD_000209
OG0000001	AAA_000137	AAD_000222, AAD_000192
OG0000001	AAA_000136	AAD_000221
OG0000002	AAA_000138	AAD_000193, AAD_000194, AAD_000195, AAD_000197, AAD_000196
OG0000003	AAA_000145	AAD_000203
OG0000003	AAA_000146	AAD_000205
OG0000004	AAA_000124	AAD_000175
OG0000005	AAA_000150	AAD_000216
OG0000006	AAA_000131	AAD_000185
OG0000007	AAA_000144	AAD_000202, AAD_000201
OG0000008	AAA_000142	AAD_000199
OG0000008	AAA_000143	AAD_000200
OG0000010	AAA_000126	AAD_000179
OG0000010	AAA_000127	AAD_000180
OG0000011	AAA_000129	AAD_000182
OG0000013	AAA_000132	AAD_000187
OG0000014	AAA_000167	AAD_000237, AAD_000236
OG0000016	AAA_000156	AAD_000225, AAD_000224
OG0000017	AAA_000163	AAD_000231
OG0000018	AAA_000130	AAD_000183
OG0000019	AAA_000172	AAD_000241
OG0000020	AAA_000134	AAD_000188
OG0000021	AAA_000160	AAD_000229
OG0000023	AAA_000135	AAD_000189
OG0000024	AAA_000165	AAD_000233
OG0000025	AAA_000166	AAD_000234, AAD_000235
OG0000026	AAA_000169	AAD_000239
OG0000027	AAA_000141	AAD_000198
OG0000028	AAA_000164	AAD_000232
OG0000029	AAA_000168	AAD_000238
OG0000030	AAA_000125	AAD_000177, AAD_000178
OG0000031	AAA_000157	AAD_000227
OG0000031	AAA_000158	AAD_000226
OG0000032	AAA_000173	AAD_000242
OG0000033	AAA_000153	AAD_000220
OG0000034	AAA_000151	AAD_000218
OG0000034	AAA_000152	AAD_000219
OG0000035	AAA_000159	AAD_000228
OG0000036	AAA_000155	AAD_000223
