Orthogroup	t19_fai-gene-cluster-1	t4_fai-gene-cluster-1
OG0000000	AAR_000204	ABD_000224
OG0000000	AAR_000205	ABD_000225
OG0000000	AAR_000200	ABD_000217
OG0000000	AAR_000206, AAR_000208, AAR_000207	ABD_000220
OG0000001	AAR_000214, AAR_000186	ABD_000230
OG0000001	AAR_000187	ABD_000199
OG0000002	AAR_000191	ABD_000202
OG0000002	AAR_000188	ABD_000200
OG0000003	AAR_000199	ABD_000216
OG0000004	AAR_000169	ABD_000181
OG0000004	AAR_000168	ABD_000179
OG0000005	AAR_000209	ABD_000226
OG0000005	AAR_000210	ABD_000228
OG0000006	AAR_000180	ABD_000188, ABD_000189
OG0000006	AAR_000179	ABD_000187
OG0000007	AAR_000195	ABD_000212
OG0000007	AAR_000196	ABD_000213, ABD_000211, ABD_000214
OG0000008	AAR_000193	ABD_000208, ABD_000209, ABD_000210
OG0000009	AAR_000222	ABD_000241
OG0000010	AAR_000171	ABD_000182
OG0000011	AAR_000176	ABD_000184
OG0000012	AAR_000231	ABD_000251
OG0000013	AAR_000182	ABD_000190
OG0000014	AAR_000228	ABD_000248
OG0000014	AAR_000227	ABD_000247
OG0000016	AAR_000216	ABD_000233, ABD_000234, ABD_000235
OG0000017	AAR_000223	ABD_000242, ABD_000243
OG0000018	AAR_000177	ABD_000185
OG0000018	AAR_000178	ABD_000186
OG0000019	AAR_000232	ABD_000254
OG0000020	AAR_000183	ABD_000191
OG0000020	AAR_000184	ABD_000192, ABD_000193
OG0000021	AAR_000221	ABD_000239, ABD_000238
OG0000022	AAR_000167	ABD_000177
OG0000023	AAR_000185	ABD_000194
OG0000024	AAR_000225	ABD_000245
OG0000025	AAR_000226	ABD_000246
OG0000026	AAR_000230	ABD_000250
OG0000027	AAR_000192	ABD_000207
OG0000029	AAR_000229	ABD_000249
OG0000032	AAR_000233	ABD_000256, ABD_000255
OG0000033	AAR_000213	ABD_000229
OG0000035	AAR_000219	ABD_000237
OG0000036	AAR_000215	ABD_000232
OG0000040	AAR_000172	ABD_000183
