Orthogroup	t19_fai-gene-cluster-1	t6_fai-gene-cluster-1
OG0000000	AAR_000205	AAX_000159
OG0000000	AAR_000200	AAX_000158
OG0000000	AAR_000207	AAX_000160
OG0000001	AAR_000214, AAR_000186	AAX_000148
OG0000002	AAR_000191	AAX_000150
OG0000002	AAR_000188	AAX_000149
OG0000003	AAR_000197	AAX_000156
OG0000003	AAR_000199	AAX_000157
OG0000004	AAR_000169	AAX_000132
OG0000004	AAR_000168	AAX_000130
OG0000005	AAR_000211, AAR_000209, AAR_000210	AAX_000162
OG0000006	AAR_000180	AAX_000142
OG0000006	AAR_000179	AAX_000141
OG0000007	AAR_000195, AAR_000196	AAX_000155
OG0000008	AAR_000193	AAX_000154
OG0000009	AAR_000222	AAX_000172
OG0000010	AAR_000173	AAX_000136
OG0000010	AAR_000171	AAX_000135
OG0000011	AAR_000176	AAX_000138
OG0000011	AAR_000174	AAX_000137
OG0000012	AAR_000231	AAX_000182
OG0000013	AAR_000182	AAX_000144
OG0000013	AAR_000181	AAX_000143
OG0000014	AAR_000228	AAX_000179
OG0000014	AAR_000227	AAX_000178
OG0000016	AAR_000216	AAX_000167
OG0000017	AAR_000223	AAX_000173
OG0000018	AAR_000177	AAX_000139
OG0000018	AAR_000178	AAX_000140
OG0000019	AAR_000232	AAX_000184
OG0000020	AAR_000183	AAX_000145
OG0000021	AAR_000221	AAX_000170
OG0000022	AAR_000167	AAX_000129
OG0000023	AAR_000185	AAX_000146
OG0000024	AAR_000225	AAX_000176
OG0000025	AAR_000226	AAX_000177
OG0000026	AAR_000230	AAX_000181
OG0000027	AAR_000192	AAX_000153
OG0000028	AAR_000224	AAX_000174
OG0000029	AAR_000229	AAX_000180
OG0000030	AAR_000170	AAX_000134
OG0000031	AAR_000218, AAR_000217	AAX_000168
OG0000032	AAR_000233	AAX_000185
OG0000033	AAR_000213	AAX_000164
OG0000035	AAR_000220, AAR_000219	AAX_000169
OG0000036	AAR_000215	AAX_000166
