Orthogroup	t15_fai-gene-cluster-1	t1_fai-gene-cluster-1
OG0000000	AAQ_000194	AAI_000143
OG0000000	AAQ_000191	AAI_000140
OG0000000	AAQ_000192	AAI_000141
OG0000000	AAQ_000195	AAI_000144
OG0000001	AAQ_000201, AAQ_000181	AAI_000129
OG0000001	AAQ_000202, AAQ_000182	AAI_000130
OG0000002	AAQ_000185, AAQ_000186	AAI_000132
OG0000002	AAQ_000183	AAI_000131
OG0000003	AAQ_000190	AAI_000137, AAI_000138, AAI_000139
OG0000004	AAQ_000169	AAI_000118
OG0000005	AAQ_000196, AAQ_000197	AAI_000145
OG0000006	AAQ_000177	AAI_000126
OG0000006	AAQ_000176	AAI_000125
OG0000007	AAQ_000189	AAI_000136
OG0000008	AAQ_000188	AAI_000135
OG0000009	AAQ_000208	AAI_000152
OG0000009	AAQ_000209	AAI_000153
OG0000010	AAQ_000173	AAI_000121
OG0000011	AAQ_000174	AAI_000123
OG0000012	AAQ_000222	AAI_000163
OG0000013	AAQ_000179	AAI_000127
OG0000014	AAQ_000216, AAQ_000215	AAI_000160
OG0000016	AAQ_000203	AAI_000150
OG0000017	AAQ_000210, AAQ_000211	AAI_000154
OG0000018	AAQ_000175	AAI_000124
OG0000019	AAQ_000223	AAI_000164
OG0000020	AAQ_000180	AAI_000128
OG0000021	AAQ_000207	AAI_000151
OG0000022	AAQ_000167	AAI_000117
OG0000024	AAQ_000213	AAI_000157
OG0000025	AAQ_000214	AAI_000158, AAI_000159
OG0000026	AAQ_000219, AAQ_000218	AAI_000162
OG0000027	AAQ_000187	AAI_000134
OG0000028	AAQ_000212	AAI_000156
OG0000029	AAQ_000217	AAI_000161
OG0000030	AAQ_000171	AAI_000120
OG0000032	AAQ_000224	AAI_000165
OG0000033	AAQ_000200	AAI_000147
OG0000034	AAQ_000198, AAQ_000199	AAI_000146
