Orthogroup	t15_fai-gene-cluster-1	t10_fai-gene-cluster-1
OG0000000	AAQ_000194	ABB_000174
OG0000000	AAQ_000191	ABB_000170, ABB_000171
OG0000000	AAQ_000192	ABB_000172
OG0000001	AAQ_000201, AAQ_000181	ABB_000158
OG0000001	AAQ_000202, AAQ_000182	ABB_000159
OG0000002	AAQ_000186	ABB_000162
OG0000002	AAQ_000184, AAQ_000183	ABB_000160
OG0000003	AAQ_000190	ABB_000169
OG0000004	AAQ_000170	ABB_000144
OG0000004	AAQ_000169	ABB_000143
OG0000005	AAQ_000196	ABB_000176
OG0000006	AAQ_000177	ABB_000153
OG0000007	AAQ_000189	ABB_000167, ABB_000168
OG0000009	AAQ_000208	ABB_000185
OG0000009	AAQ_000209	ABB_000186
OG0000010	AAQ_000173	ABB_000148, ABB_000149
OG0000010	AAQ_000172	ABB_000147
OG0000011	AAQ_000174	ABB_000150
OG0000012	AAQ_000221	ABB_000200
OG0000012	AAQ_000222	ABB_000201
OG0000013	AAQ_000179	ABB_000155
OG0000013	AAQ_000178	ABB_000154
OG0000014	AAQ_000216	ABB_000195
OG0000014	AAQ_000215	ABB_000194
OG0000017	AAQ_000210	ABB_000187
OG0000017	AAQ_000211	ABB_000188, ABB_000189
OG0000018	AAQ_000175	ABB_000151, ABB_000152
OG0000019	AAQ_000223	ABB_000202
OG0000020	AAQ_000180	ABB_000156
OG0000021	AAQ_000207	ABB_000184
OG0000024	AAQ_000213	ABB_000192
OG0000025	AAQ_000214	ABB_000193
OG0000026	AAQ_000219	ABB_000198
OG0000026	AAQ_000218	ABB_000197
OG0000027	AAQ_000187	ABB_000165
OG0000028	AAQ_000212	ABB_000190
OG0000029	AAQ_000217	ABB_000196
OG0000030	AAQ_000171	ABB_000146
OG0000032	AAQ_000224	ABB_000203
OG0000033	AAQ_000200	ABB_000179
OG0000034	AAQ_000199	ABB_000178
OG0000035	AAQ_000206	ABB_000183, ABB_000182
