Orthogroup	t10_fai-gene-cluster-1	t25_fai-gene-cluster-1
OG0000000	ABB_000170	AAG_000158
OG0000000	ABB_000172	AAG_000159
OG0000001	ABB_000159	AAG_000146
OG0000001	ABB_000180	AAG_000147
OG0000001	ABB_000158	AAG_000167
OG0000002	ABB_000160	AAG_000148
OG0000002	ABB_000162	AAG_000150
OG0000003	ABB_000169	AAG_000155, AAG_000157, AAG_000156
OG0000004	ABB_000143	AAG_000132
OG0000004	ABB_000144	AAG_000133
OG0000005	ABB_000177	AAG_000163
OG0000006	ABB_000153	AAG_000142
OG0000007	ABB_000168, ABB_000167	AAG_000154
OG0000008	ABB_000166	AAG_000153
OG0000009	ABB_000185	AAG_000172
OG0000009	ABB_000186	AAG_000173
OG0000010	ABB_000147	AAG_000135
OG0000010	ABB_000149, ABB_000148	AAG_000136
OG0000011	ABB_000150	AAG_000138
OG0000012	ABB_000201	AAG_000183
OG0000012	ABB_000199, ABB_000200	AAG_000181
OG0000013	ABB_000154	AAG_000143
OG0000014	ABB_000195, ABB_000194	AAG_000178
OG0000015	ABB_000163	AAG_000151
OG0000017	ABB_000188, ABB_000189	AAG_000174
OG0000018	ABB_000152	AAG_000140
OG0000019	ABB_000202	AAG_000184
OG0000020	ABB_000156	AAG_000144
OG0000023	ABB_000157	AAG_000145
OG0000024	ABB_000191	AAG_000176
OG0000025	ABB_000193	AAG_000177
OG0000026	ABB_000198, ABB_000197	AAG_000180
OG0000027	ABB_000165	AAG_000152
OG0000028	ABB_000190	AAG_000175
OG0000029	ABB_000196	AAG_000179
OG0000030	ABB_000146	AAG_000134
OG0000032	ABB_000203	AAG_000185
OG0000033	ABB_000179	AAG_000166
OG0000034	ABB_000178	AAG_000165
