Orthogroup	t10_fai-gene-cluster-1	t22_fai-gene-cluster-1
OG0000000	ABB_000170, ABB_000171	AAU_000193
OG0000000	ABB_000174	AAU_000195
OG0000001	ABB_000159	AAU_000174
OG0000001	ABB_000180	AAU_000175
OG0000001	ABB_000158	AAU_000199
OG0000002	ABB_000160	AAU_000176
OG0000003	ABB_000169	AAU_000190, AAU_000191, AAU_000192
OG0000004	ABB_000143	AAU_000159
OG0000004	ABB_000144	AAU_000160
OG0000005	ABB_000176	AAU_000196
OG0000005	ABB_000177	AAU_000197
OG0000006	ABB_000153	AAU_000169
OG0000007	ABB_000168	AAU_000189
OG0000007	ABB_000167	AAU_000188
OG0000008	ABB_000166	AAU_000185, AAU_000186, AAU_000187
OG0000009	ABB_000185	AAU_000205
OG0000009	ABB_000186	AAU_000206
OG0000010	ABB_000147	AAU_000162
OG0000010	ABB_000149, ABB_000148	AAU_000163
OG0000011	ABB_000150	AAU_000165
OG0000012	ABB_000199, ABB_000200	AAU_000216
OG0000013	ABB_000155	AAU_000170
OG0000014	ABB_000195	AAU_000213
OG0000014	ABB_000194	AAU_000212
OG0000015	ABB_000163	AAU_000180
OG0000015	ABB_000164	AAU_000181, AAU_000182
OG0000017	ABB_000189	AAU_000208
OG0000018	ABB_000151	AAU_000166
OG0000019	ABB_000202	AAU_000218
OG0000020	ABB_000156	AAU_000171, AAU_000172
OG0000021	ABB_000184	AAU_000203
OG0000023	ABB_000157	AAU_000173
OG0000024	ABB_000192	AAU_000210
OG0000025	ABB_000193	AAU_000211
OG0000026	ABB_000197	AAU_000215
OG0000027	ABB_000165	AAU_000183
OG0000028	ABB_000190	AAU_000209
OG0000029	ABB_000196	AAU_000214
OG0000030	ABB_000146	AAU_000161
OG0000032	ABB_000203	AAU_000219
OG0000033	ABB_000179	AAU_000198
OG0000035	ABB_000182	AAU_000202
