Orthogroup	t10_fai-gene-cluster-1	t1_fai-gene-cluster-1
OG0000000	ABB_000170	AAI_000140
OG0000000	ABB_000174	AAI_000143
OG0000000	ABB_000172	AAI_000141
OG0000001	ABB_000159	AAI_000130
OG0000001	ABB_000158	AAI_000148
OG0000002	ABB_000160	AAI_000131
OG0000002	ABB_000162, ABB_000161	AAI_000132
OG0000003	ABB_000169	AAI_000137, AAI_000138, AAI_000139
OG0000004	ABB_000143	AAI_000118
OG0000005	ABB_000177	AAI_000145
OG0000006	ABB_000153	AAI_000126
OG0000007	ABB_000168, ABB_000167	AAI_000136
OG0000008	ABB_000166	AAI_000135
OG0000009	ABB_000185	AAI_000152
OG0000009	ABB_000186	AAI_000153
OG0000010	ABB_000149, ABB_000148	AAI_000121
OG0000011	ABB_000150	AAI_000123
OG0000012	ABB_000201	AAI_000163
OG0000013	ABB_000154	AAI_000127
OG0000014	ABB_000195, ABB_000194	AAI_000160
OG0000015	ABB_000164	AAI_000133
OG0000017	ABB_000188, ABB_000189	AAI_000154
OG0000018	ABB_000152, ABB_000151	AAI_000124
OG0000019	ABB_000202	AAI_000164
OG0000020	ABB_000156	AAI_000128
OG0000024	ABB_000191	AAI_000157
OG0000025	ABB_000193	AAI_000159
OG0000026	ABB_000198, ABB_000197	AAI_000162
OG0000027	ABB_000165	AAI_000134
OG0000028	ABB_000190	AAI_000156, AAI_000155
OG0000029	ABB_000196	AAI_000161
OG0000030	ABB_000146	AAI_000120
OG0000030	ABB_000145	AAI_000119
OG0000032	ABB_000203	AAI_000165
OG0000033	ABB_000179	AAI_000147
OG0000034	ABB_000178	AAI_000146
