Orthogroup	t1_fai-gene-cluster-1	t15_fai-gene-cluster-1
OG0000000	AAI_000143	AAQ_000194
OG0000000	AAI_000140	AAQ_000191
OG0000000	AAI_000141	AAQ_000192
OG0000000	AAI_000144	AAQ_000195
OG0000001	AAI_000129	AAQ_000201, AAQ_000181
OG0000001	AAI_000130	AAQ_000202, AAQ_000182
OG0000002	AAI_000132	AAQ_000185, AAQ_000186
OG0000002	AAI_000131	AAQ_000183
OG0000003	AAI_000137, AAI_000138, AAI_000139	AAQ_000190
OG0000004	AAI_000118	AAQ_000169
OG0000005	AAI_000145	AAQ_000196, AAQ_000197
OG0000006	AAI_000126	AAQ_000177
OG0000006	AAI_000125	AAQ_000176
OG0000007	AAI_000136	AAQ_000189
OG0000008	AAI_000135	AAQ_000188
OG0000009	AAI_000152	AAQ_000208
OG0000009	AAI_000153	AAQ_000209
OG0000010	AAI_000121	AAQ_000173
OG0000011	AAI_000123	AAQ_000174
OG0000012	AAI_000163	AAQ_000222
OG0000013	AAI_000127	AAQ_000179
OG0000014	AAI_000160	AAQ_000216, AAQ_000215
OG0000016	AAI_000150	AAQ_000203
OG0000017	AAI_000154	AAQ_000210, AAQ_000211
OG0000018	AAI_000124	AAQ_000175
OG0000019	AAI_000164	AAQ_000223
OG0000020	AAI_000128	AAQ_000180
OG0000021	AAI_000151	AAQ_000207
OG0000022	AAI_000117	AAQ_000167
OG0000024	AAI_000157	AAQ_000213
OG0000025	AAI_000158, AAI_000159	AAQ_000214
OG0000026	AAI_000162	AAQ_000219, AAQ_000218
OG0000027	AAI_000134	AAQ_000187
OG0000028	AAI_000156	AAQ_000212
OG0000029	AAI_000161	AAQ_000217
OG0000030	AAI_000120	AAQ_000171
OG0000032	AAI_000165	AAQ_000224
OG0000033	AAI_000147	AAQ_000200
OG0000034	AAI_000146	AAQ_000198, AAQ_000199
