K10441	NA	OG_72	NA	4.354073606820639e-20	71.85490417480469
K10441	NA	OG_24	NA	9.130400618672637e-17	60.85955810546875
K05641	NA	OG_24	NA	1.2587961748925734e-10	39.587890625
K05641	NA	OG_72	NA	1.1388799425970426e-09	36.415164947509766
K04784	NA	OG_11	NA	0.00020071056106514432	18.955053329467773
K13670	NA	OG_96	NA	1.819141227303278e-14	54.32094955444336
K13670	NA	OG_66	NA	5.833007387590011e-14	52.65858459472656
K13670	NA	OG_70	NA	2.1120939277507427e-08	34.397098541259766
K13670	NA	OG_71	NA	3.570864867796545e-07	30.36275291442871
K13670	NA	OG_86	NA	6.015412360549709e-06	26.333559036254883
K13670	NA	OG_140	NA	0.0007488675768367129	19.45073890686035
K13670	NA	OG_80	NA	0.04171096199563848	13.715398788452148
K19230	NA	OG_72	NA	4.661501148570961e-22	78.980224609375
K19230	NA	OG_24	NA	4.078687996801656e-11	43.105934143066406
K00034	NA	OG_82	NA	0.00025581818256229335	20.304500579833984
K00034	NA	OG_49	NA	0.0008517440831607732	18.586015701293945
K00034	NA	OG_14	NA	0.036396463826152525	13.221278190612793
K00034	NA	OG_73	NA	0.19848323870051215	10.797845840454102
K18891	NA	OG_24	NA	6.081322522352406e-10	38.45790100097656
K18891	NA	OG_72	NA	9.405034241576018e-09	34.53107452392578
K08261	NA	OG_73	NA	4.880574779609337e-05	23.348102569580078
K08261	NA	OG_14	NA	0.00017612914653273033	21.521242141723633
K08261	NA	OG_49	NA	0.0038401031537718734	17.134000778198242
K08261	NA	OG_82	NA	0.01995685526793225	14.787988662719727
K24698	NA	OG_70	NA	1.2526356889871708e-20	74.0823745727539
K24698	NA	OG_96	NA	3.853649992693067e-16	59.25049591064453
K24698	NA	OG_71	NA	8.229432840990657e-12	44.94258499145508
K24698	NA	OG_66	NA	1.7492872618744082e-10	40.55555725097656
K24698	NA	OG_88	NA	9.424012811943993e-10	38.138545989990234
K24698	NA	OG_38	NA	9.63519673317309e-06	24.88773536682129
K24698	NA	OG_140	NA	0.00014717633048368916	20.974985122680664
K24698	NA	OG_126	NA	0.056112724935628855	12.444684982299805
K24698	NA	OG_80	NA	0.12980379016252155	11.241008758544922
K24698	NA	OG_87	NA	0.30065352571984505	10.035505294799805
K16557	NA	OG_70	NA	6.26273063006961e-31	108.28810119628906
K16557	NA	OG_96	NA	3.2965582181897e-19	69.74739837646484
K16557	NA	OG_66	NA	1.3370091339671047e-15	57.88372039794922
