Orthogroup	t10_fai-gene-cluster-1	t13_fai-gene-cluster-1
OG0000000	ABB_000170	AAT_000164
OG0000000	ABB_000172	AAT_000165
OG0000001	ABB_000158	AAT_000172
OG0000001	ABB_000159	AAT_000149
OG0000001	ABB_000180	AAT_000150
OG0000002	ABB_000162	AAT_000153
OG0000002	ABB_000160	AAT_000151
OG0000003	ABB_000169	AAT_000161, AAT_000163, AAT_000162
OG0000004	ABB_000144	AAT_000136
OG0000004	ABB_000143	AAT_000135
OG0000005	ABB_000176, ABB_000177	AAT_000168
OG0000006	ABB_000153	AAT_000145
OG0000007	ABB_000167	AAT_000158
OG0000007	ABB_000168	AAT_000160
OG0000008	ABB_000166	AAT_000156, AAT_000157
OG0000009	ABB_000185	AAT_000177
OG0000009	ABB_000186	AAT_000178
OG0000010	ABB_000148, ABB_000149	AAT_000139
OG0000010	ABB_000147	AAT_000138
OG0000011	ABB_000150	AAT_000141
OG0000012	ABB_000199, ABB_000200	AAT_000186
OG0000012	ABB_000201	AAT_000188
OG0000013	ABB_000155, ABB_000154	AAT_000146
OG0000014	ABB_000195, ABB_000194	AAT_000183
OG0000015	ABB_000164, ABB_000163	AAT_000154
OG0000017	ABB_000187, ABB_000188, ABB_000189	AAT_000179
OG0000018	ABB_000151	AAT_000142
OG0000018	ABB_000152	AAT_000143
OG0000019	ABB_000202	AAT_000189
OG0000021	ABB_000184	AAT_000176
OG0000023	ABB_000157	AAT_000148
OG0000024	ABB_000191, ABB_000192	AAT_000181
OG0000025	ABB_000193	AAT_000182
OG0000026	ABB_000198, ABB_000197	AAT_000185
OG0000027	ABB_000165	AAT_000155
OG0000028	ABB_000190	AAT_000180
OG0000029	ABB_000196	AAT_000184
OG0000030	ABB_000145, ABB_000146	AAT_000137
OG0000032	ABB_000203	AAT_000190
OG0000033	ABB_000179	AAT_000171
OG0000034	ABB_000178	AAT_000170
