Orthogroup	t10_fai-gene-cluster-1	t8_fai-gene-cluster-1
OG0000000	ABB_000174	AAE_000224
OG0000000	ABB_000170	AAE_000216
OG0000000	ABB_000172	AAE_000220, AAE_000221
OG0000001	ABB_000158	AAE_000234
OG0000001	ABB_000159	AAE_000198, AAE_000235
OG0000001	ABB_000180	AAE_000199
OG0000002	ABB_000161	AAE_000204
OG0000002	ABB_000162	AAE_000205
OG0000002	ABB_000160	AAE_000202, AAE_000201
OG0000003	ABB_000169	AAE_000213, AAE_000214, AAE_000215
OG0000004	ABB_000144	AAE_000182
OG0000004	ABB_000143	AAE_000183
OG0000005	ABB_000176	AAE_000228
OG0000006	ABB_000153	AAE_000192
OG0000007	ABB_000167	AAE_000211
OG0000007	ABB_000168	AAE_000212
OG0000008	ABB_000166	AAE_000208, AAE_000209, AAE_000210
OG0000009	ABB_000186	AAE_000243
OG0000010	ABB_000148, ABB_000149	AAE_000186
OG0000010	ABB_000147	AAE_000184
OG0000011	ABB_000150	AAE_000188
OG0000012	ABB_000200	AAE_000256
OG0000012	ABB_000201	AAE_000257
OG0000013	ABB_000155	AAE_000194
OG0000013	ABB_000154	AAE_000193
OG0000014	ABB_000195	AAE_000251
OG0000014	ABB_000194	AAE_000250
OG0000017	ABB_000187	AAE_000244
OG0000017	ABB_000189	AAE_000245
OG0000018	ABB_000151	AAE_000189
OG0000018	ABB_000152	AAE_000190
OG0000019	ABB_000202	AAE_000258, AAE_000259
OG0000021	ABB_000184	AAE_000242
OG0000023	ABB_000157	AAE_000196
OG0000024	ABB_000192	AAE_000247
OG0000025	ABB_000193	AAE_000249
OG0000026	ABB_000198	AAE_000255
OG0000026	ABB_000197	AAE_000254
OG0000027	ABB_000165	AAE_000206
OG0000028	ABB_000190	AAE_000246
OG0000029	ABB_000196	AAE_000253
OG0000031	ABB_000181	AAE_000238
OG0000032	ABB_000203	AAE_000260
OG0000033	ABB_000179	AAE_000233
OG0000035	ABB_000183	AAE_000241
OG0000035	ABB_000182	AAE_000240
OG0000039	ABB_000142	AAE_000178
