Orthogroup	t8_fai-gene-cluster-1	t20_fai-gene-cluster-1
OG0000000	AAE_000216	AAN_000141
OG0000000	AAE_000223, AAE_000224	AAN_000143
OG0000000	AAE_000226	AAN_000144
OG0000001	AAE_000198, AAE_000235, AAE_000199	AAN_000134
OG0000001	AAE_000234	AAN_000148
OG0000002	AAE_000203, AAE_000205, AAE_000204	AAN_000135
OG0000003	AAE_000213, AAE_000214, AAE_000215	AAN_000140
OG0000004	AAE_000183	AAN_000122
OG0000005	AAE_000230	AAN_000146
OG0000006	AAE_000192	AAN_000130
OG0000006	AAE_000191	AAN_000129
OG0000007	AAE_000212, AAE_000211	AAN_000139
OG0000008	AAE_000209, AAE_000210	AAN_000138
OG0000009	AAE_000243	AAN_000154
OG0000010	AAE_000186	AAN_000124
OG0000011	AAE_000188	AAN_000127
OG0000011	AAE_000187	AAN_000125
OG0000012	AAE_000257	AAN_000162
OG0000013	AAE_000193	AAN_000131
OG0000014	AAE_000251, AAE_000250	AAN_000159
OG0000016	AAE_000237	AAN_000151
OG0000017	AAE_000245	AAN_000155
OG0000018	AAE_000190, AAE_000189	AAN_000128
OG0000019	AAE_000258, AAE_000259	AAN_000163
OG0000020	AAE_000195	AAN_000132
OG0000021	AAE_000242	AAN_000152
OG0000022	AAE_000181	AAN_000121
OG0000023	AAE_000196	AAN_000133
OG0000024	AAE_000247	AAN_000157
OG0000025	AAE_000249	AAN_000158
OG0000026	AAE_000255, AAE_000254	AAN_000161
OG0000027	AAE_000206	AAN_000137
OG0000028	AAE_000246	AAN_000156
OG0000029	AAE_000252, AAE_000253	AAN_000160
OG0000032	AAE_000260	AAN_000164
OG0000033	AAE_000233	AAN_000147
OG0000036	AAE_000236	AAN_000149
