Orthogroup	t8_fai-gene-cluster-1	t26_fai-gene-cluster-1
OG0000000	AAE_000216	AAM_000207
OG0000000	AAE_000222	AAM_000210
OG0000000	AAE_000223, AAE_000224	AAM_000211
OG0000000	AAE_000220	AAM_000208
OG0000001	AAE_000198	AAM_000190
OG0000001	AAE_000235	AAM_000192
OG0000001	AAE_000199	AAM_000191
OG0000001	AAE_000234	AAM_000216
OG0000002	AAE_000201	AAM_000193
OG0000002	AAE_000202	AAM_000194
OG0000002	AAE_000203	AAM_000195
OG0000002	AAE_000205	AAM_000197
OG0000003	AAE_000214, AAE_000215	AAM_000206
OG0000004	AAE_000183	AAM_000178, AAM_000177
OG0000004	AAE_000182	AAM_000179
OG0000005	AAE_000228	AAM_000212
OG0000005	AAE_000229	AAM_000213
OG0000005	AAE_000230	AAM_000214
OG0000006	AAE_000192	AAM_000184
OG0000006	AAE_000191	AAM_000183
OG0000007	AAE_000212	AAM_000204
OG0000007	AAE_000211	AAM_000205
OG0000008	AAE_000208	AAM_000201
OG0000008	AAE_000209	AAM_000202
OG0000008	AAE_000210	AAM_000203
OG0000009	AAE_000243	AAM_000226, AAM_000227
OG0000010	AAE_000184	AAM_000180
OG0000012	AAE_000257	AAM_000240
OG0000012	AAE_000256	AAM_000239
OG0000013	AAE_000194	AAM_000185
OG0000014	AAE_000251	AAM_000235
OG0000014	AAE_000250	AAM_000234
OG0000016	AAE_000237	AAM_000219
OG0000017	AAE_000244	AAM_000228
OG0000017	AAE_000245	AAM_000229
OG0000018	AAE_000190	AAM_000182
OG0000019	AAE_000258	AAM_000243
OG0000020	AAE_000195	AAM_000187
OG0000021	AAE_000242	AAM_000224, AAM_000223
OG0000022	AAE_000181	AAM_000176
OG0000023	AAE_000196	AAM_000188
OG0000023	AAE_000197	AAM_000189
OG0000024	AAE_000247	AAM_000232, AAM_000231
OG0000025	AAE_000249	AAM_000233
OG0000026	AAE_000254	AAM_000238
OG0000027	AAE_000206	AAM_000200
OG0000028	AAE_000246	AAM_000230
OG0000029	AAE_000252	AAM_000236
OG0000029	AAE_000253	AAM_000237
OG0000031	AAE_000239	AAM_000221
OG0000031	AAE_000238	AAM_000220
OG0000032	AAE_000260	AAM_000244
OG0000033	AAE_000233	AAM_000215
OG0000035	AAE_000240	AAM_000222
