Orthogroup	t4_fai-gene-cluster-1	t20_fai-gene-cluster-1
OG0000000	ABD_000225	AAN_000143
OG0000000	ABD_000217	AAN_000141
OG0000000	ABD_000220	AAN_000145, AAN_000144
OG0000001	ABD_000198, ABD_000196, ABD_000231, ABD_000199, ABD_000197	AAN_000134
OG0000002	ABD_000201, ABD_000202	AAN_000135
OG0000003	ABD_000215, ABD_000216	AAN_000140
OG0000004	ABD_000178, ABD_000180, ABD_000179	AAN_000122
OG0000005	ABD_000228	AAN_000146
OG0000006	ABD_000189	AAN_000130
OG0000006	ABD_000187	AAN_000129
OG0000007	ABD_000212, ABD_000213, ABD_000211, ABD_000214	AAN_000139
OG0000008	ABD_000208, ABD_000209, ABD_000210	AAN_000138
OG0000009	ABD_000240	AAN_000153
OG0000009	ABD_000241	AAN_000154
OG0000011	ABD_000184	AAN_000127
OG0000012	ABD_000252, ABD_000253	AAN_000162
OG0000014	ABD_000248, ABD_000247	AAN_000159
OG0000015	ABD_000204, ABD_000206	AAN_000136
OG0000016	ABD_000233	AAN_000150
OG0000016	ABD_000235	AAN_000151
OG0000017	ABD_000242, ABD_000243	AAN_000155
OG0000018	ABD_000185	AAN_000128
OG0000019	ABD_000254	AAN_000163
OG0000020	ABD_000191	AAN_000132
OG0000021	ABD_000239, ABD_000238	AAN_000152
OG0000022	ABD_000177, ABD_000176	AAN_000121
OG0000023	ABD_000195, ABD_000194	AAN_000133
OG0000024	ABD_000245	AAN_000157
OG0000025	ABD_000246	AAN_000158
OG0000026	ABD_000250	AAN_000161
OG0000027	ABD_000207	AAN_000137
OG0000028	ABD_000244	AAN_000156
OG0000029	ABD_000249	AAN_000160
OG0000032	ABD_000256, ABD_000255	AAN_000164
OG0000033	ABD_000229	AAN_000147
OG0000036	ABD_000232	AAN_000149
