Orthogroup	t4_fai-gene-cluster-1	t6_fai-gene-cluster-1
OG0000000	ABD_000225	AAX_000159
OG0000000	ABD_000217	AAX_000158
OG0000000	ABD_000220	AAX_000161, AAX_000160
OG0000001	ABD_000230	AAX_000148
OG0000001	ABD_000197	AAX_000165
OG0000002	ABD_000201, ABD_000202	AAX_000150
OG0000002	ABD_000200	AAX_000149
OG0000003	ABD_000216	AAX_000157
OG0000004	ABD_000181	AAX_000132
OG0000004	ABD_000180	AAX_000131
OG0000004	ABD_000179	AAX_000130
OG0000005	ABD_000227, ABD_000226, ABD_000228	AAX_000162
OG0000006	ABD_000189	AAX_000142
OG0000006	ABD_000187	AAX_000141
OG0000007	ABD_000212, ABD_000213, ABD_000211, ABD_000214	AAX_000155
OG0000008	ABD_000208, ABD_000209, ABD_000210	AAX_000154
OG0000009	ABD_000240	AAX_000171
OG0000009	ABD_000241	AAX_000172
OG0000010	ABD_000182	AAX_000135
OG0000011	ABD_000184	AAX_000138
OG0000012	ABD_000251	AAX_000182
OG0000012	ABD_000253	AAX_000183
OG0000013	ABD_000190	AAX_000144
OG0000014	ABD_000248	AAX_000179
OG0000014	ABD_000247	AAX_000178
OG0000015	ABD_000204, ABD_000206	AAX_000152
OG0000016	ABD_000233	AAX_000167
OG0000017	ABD_000243	AAX_000173
OG0000018	ABD_000185	AAX_000139
OG0000018	ABD_000186	AAX_000140
OG0000019	ABD_000254	AAX_000184
OG0000020	ABD_000191	AAX_000145
OG0000021	ABD_000238	AAX_000170
OG0000022	ABD_000177, ABD_000176	AAX_000129
OG0000023	ABD_000195	AAX_000147
OG0000023	ABD_000194	AAX_000146
OG0000024	ABD_000245	AAX_000176
OG0000025	ABD_000246	AAX_000177
OG0000026	ABD_000250	AAX_000181
OG0000027	ABD_000207	AAX_000153
OG0000028	ABD_000244	AAX_000175
OG0000029	ABD_000249	AAX_000180
OG0000031	ABD_000236	AAX_000168
OG0000032	ABD_000256, ABD_000255	AAX_000185
OG0000033	ABD_000229	AAX_000164
OG0000035	ABD_000237	AAX_000169
OG0000036	ABD_000232	AAX_000166
