Orthogroup	t20_fai-gene-cluster-1	t11_fai-gene-cluster-1
OG0000000	AAN_000143	AAV_000163
OG0000000	AAN_000141	AAV_000162
OG0000001	AAN_000134	AAV_000150, AAV_000168
OG0000002	AAN_000135	AAV_000151
OG0000003	AAN_000140	AAV_000160, AAV_000161
OG0000004	AAN_000122	AAV_000136, AAV_000135
OG0000006	AAN_000129	AAV_000144
OG0000007	AAN_000139	AAV_000157, AAV_000158, AAV_000159
OG0000008	AAN_000138	AAV_000155, AAV_000156
OG0000009	AAN_000153	AAV_000177
OG0000009	AAN_000154	AAV_000178
OG0000010	AAN_000124	AAV_000141
OG0000011	AAN_000125, AAN_000126	AAV_000142
OG0000012	AAN_000162	AAV_000187
OG0000013	AAN_000131	AAV_000145
OG0000014	AAN_000159	AAV_000184
OG0000015	AAN_000136	AAV_000153
OG0000016	AAN_000150	AAV_000170
OG0000016	AAN_000151	AAV_000172
OG0000017	AAN_000155	AAV_000179, AAV_000180, AAV_000181
OG0000018	AAN_000128	AAV_000143
OG0000019	AAN_000163	AAV_000188
OG0000020	AAN_000132	AAV_000147
OG0000021	AAN_000152	AAV_000176
OG0000022	AAN_000121	AAV_000134, AAV_000133
OG0000023	AAN_000133	AAV_000148
OG0000025	AAN_000158	AAV_000183
OG0000026	AAN_000161	AAV_000186
OG0000027	AAN_000137	AAV_000154
OG0000028	AAN_000156	AAV_000182
OG0000029	AAN_000160	AAV_000185
OG0000030	AAN_000123	AAV_000138, AAV_000139
OG0000032	AAN_000164	AAV_000189
OG0000033	AAN_000147	AAV_000167
OG0000036	AAN_000149	AAV_000169
