OG_153	OG_002059	100	42	0	0	6	47	339	380	4.71e-26	89.0
OG_112	OG_002059	95.2	230	11	0	1	230	1	230	1.04e-152	433
OG_112	OG_002060	33.3	225	130	5	5	229	399	603	1.69e-31	112
OG_112	OG_002049	60.0	45	17	1	180	224	2	45	2.81e-11	53.1
OG_2	OG_002051	100	39	0	0	1	39	196	234	9.78e-24	79.7
OG_72	OG_002061	96.0	405	16	0	1	405	1	405	1.42e-287	771
OG_67	OG_002056	99.1	465	4	0	1	465	1	465	1.59e-321	862
OG_82	OG_002071	98.0	342	7	0	1	342	1	342	1.01e-255	685
OG_107	OG_002061	82.2	45	8	0	1	45	124	168	3.65e-20	72.0
OG_71	OG_002060	97.9	829	17	0	1	829	219	1047	0.0	1613
OG_71	OG_002059	35.9	696	395	12	181	826	5	699	5.02e-133	405
OG_71	OG_002049	46.7	105	52	4	336	440	2	102	3.95e-22	89.4
OG_46	OG_002054	93.8	80	5	0	1	80	84	163	1.81e-53	159
OG_35	OG_002052	93.3	178	12	0	1	178	100	277	3.16e-120	337
OG_35	OG_002064	93.3	178	12	0	1	178	100	277	3.16e-120	337
OG_41	OG_002062	93.7	63	4	0	1	63	1	63	3.10e-35	112
OG_109	OG_002043	91.9	37	3	0	1	37	567	603	1.58e-18	67.0
OG_7	OG_002057	95.0	101	5	0	1	101	132	232	3.98e-62	186
OG_76	OG_002065	98.8	83	1	0	1	83	1	83	1.57e-55	158
OG_151	OG_002059	93.9	33	2	0	1	33	681	713	6.51e-21	73.6
OG_44	OG_002052	93.0	86	6	0	1	86	1	86	5.29e-54	164
OG_44	OG_002064	93.0	86	6	0	1	86	1	86	5.29e-54	164
OG_85	OG_002073	98.3	288	5	0	1	288	1	288	1.31e-208	561
OG_96	OG_002049	98.7	232	3	0	1	232	1	232	1.15e-166	454
OG_96	OG_002055	32.6	193	119	5	4	193	6	190	1.34e-24	89.7
OG_96	OG_002060	47.6	105	51	4	2	102	554	658	6.69e-24	90.9
OG_96	OG_002059	31.8	217	134	9	2	212	180	388	1.75e-22	86.7
OG_3	OG_002053	98.7	314	4	0	1	314	580	893	8.13e-225	627
OG_13	OG_002070	98.3	117	2	0	1	117	164	280	9.79e-82	233
OG_47	OG_002060	95.0	159	8	0	59	217	392	550	1.61e-98	300
OG_105	OG_002053	96.5	200	7	0	1	200	1	200	1.49e-74	232
OG_24	OG_002061	97.2	142	4	0	1	142	1	142	4.71e-97	277
OG_12	OG_002067	98.5	67	1	0	1	67	1	67	6.01e-43	130
OG_161	OG_002057	97.9	48	1	0	1	48	243	290	4.87e-33	107
OG_54	OG_002051	90.9	99	9	0	1	99	1	99	2.60e-64	186
OG_84	OG_002072	97.9	190	4	0	1	190	1	190	3.27e-142	385
OG_25	OG_002045	86.4	44	6	0	1	44	198	241	6.21e-19	68.6
OG_56	OG_002053	93.5	200	13	0	1	200	511	710	1.88e-128	374
OG_48	OG_002045	98.9	94	1	0	1	94	375	468	1.50e-56	172
OG_58	OG_002057	83.1	83	14	0	1	83	275	357	2.88e-44	139
OG_106	OG_002043	95.6	181	8	0	1	181	1	181	1.12e-116	335
OG_23	OG_002061	97.4	76	2	0	1	76	330	405	2.16e-51	157
OG_130	OG_002077	93.2	117	8	0	1	117	1	117	5.71e-69	203
OG_104	OG_002058	90.2	41	4	0	1	41	105	145	2.07e-24	84.0
OG_51	OG_002052	97.1	69	2	0	1	69	1	69	3.31e-43	135
OG_51	OG_002064	97.1	69	2	0	1	69	1	69	3.31e-43	135
OG_21	OG_002060	91.5	94	8	0	1	94	334	427	3.03e-56	177
OG_10	OG_002058	97.9	290	6	0	1	290	1	290	1.88e-199	553
OG_69	OG_002058	98.2	656	12	0	1	656	1	656	0.0	1271
OG_159	OG_002050	96.7	60	2	0	1	60	293	352	1.13e-38	122
OG_94	OG_002047	98.7	236	3	0	1	236	18	253	1.57e-183	495
OG_94	OG_002054	28.8	240	156	8	2	236	22	251	1.06e-15	65.9
OG_162	OG_002059	88.1	109	13	0	1	109	283	391	2.66e-67	206
OG_100	OG_002043	90.8	153	14	0	1	153	169	321	1.73e-86	256
OG_124	OG_002059	89.3	28	3	0	1	28	473	500	6.83e-15	56.2
OG_68	OG_002057	97.5	433	11	0	1	433	1	433	7.24e-302	810
OG_111	OG_002056	97.9	193	4	0	1	193	273	465	2.55e-130	366
OG_123	OG_002058	87.3	102	13	0	1	102	113	214	2.30e-55	173
OG_155	OG_002045	100	30	0	0	1	30	1	30	5.93e-16	59.3
OG_18	OG_002052	95.0	101	5	0	1	101	292	392	3.06e-65	193
OG_18	OG_002064	95.0	101	5	0	1	101	292	392	3.06e-65	193
OG_74	OG_002062	97.0	264	8	0	1	264	1	264	1.16e-174	474
OG_57	OG_002053	85.7	77	11	0	1	77	138	214	2.34e-40	131
OG_19	OG_002053	86.8	159	21	0	1	159	228	386	1.26e-97	292
OG_9	OG_002058	90.7	129	12	0	1	129	164	292	1.29e-74	225
OG_166	OG_002054	92.5	40	3	0	1	40	1	40	1.67e-21	76.6
OG_166	OG_002053	87.8	41	5	0	42	82	11	51	1.49e-17	66.6
OG_64	OG_002053	98.9	893	10	0	1	893	1	893	0.0	1621
OG_73	OG_002044	99.1	321	3	0	1	321	1	321	9.80e-232	623
OG_43	OG_002050	90.0	60	6	0	1	60	1	60	2.04e-34	110
OG_145	OG_002048	74.0	73	19	0	1	73	263	335	6.29e-30	100
OG_163	OG_002044	90.0	50	5	0	1	50	60	109	4.59e-26	87.8
OG_14	OG_002044	98.4	63	1	0	1	63	1	63	3.66e-39	122
OG_55	OG_002053	87.3	63	8	0	1	63	744	806	4.73e-33	109
OG_38	OG_002055	92.5	53	4	0	1	53	55	107	4.95e-31	99.8
OG_45	OG_002053	85.0	20	3	0	1	20	38	57	1.46e-05	32.7
OG_125	OG_002059	82.7	52	9	0	1	52	283	334	2.16e-28	95.9
OG_15	OG_002045	100	74	0	0	1	74	1	74	2.15e-48	150
OG_137	OG_002060	84.8	99	15	0	1	99	643	741	6.16e-55	174
OG_65	OG_002054	98.6	222	3	0	1	222	61	282	3.07e-170	461
OG_65	OG_002047	28.4	215	139	7	1	205	58	267	1.83e-12	56.2
OG_16	OG_002047	95.3	106	5	0	1	106	148	253	7.44e-77	219
OG_148	OG_002060	81.7	82	15	0	1	82	749	830	2.02e-42	137
OG_148	OG_002059	40.5	74	42	1	1	74	377	448	3.95e-12	51.2
OG_89	OG_002077	97.6	378	9	0	1	378	5	382	1.77e-250	675
OG_99	OG_002043	95.1	103	5	0	1	103	333	435	7.29e-62	189
OG_5	OG_002054	100	66	0	0	1	66	19	84	2.83e-53	158
OG_5	OG_002047	51.9	52	24	1	4	54	19	70	1.50e-14	57.0
OG_108	OG_002066	88.3	94	11	0	1	94	297	390	1.79e-54	165
OG_28	OG_002075	97.4	78	2	0	1	78	1	78	1.78e-51	154
OG_103	OG_002054	93.3	30	2	0	1	30	253	282	6.59e-16	58.9
OG_79	OG_002068	96.5	86	3	0	1	86	36	121	8.71e-50	145
OG_40	OG_002056	88.5	61	7	0	1	61	203	263	1.51e-33	110
OG_167	OG_002055	96.6	58	2	0	1	58	169	226	8.25e-38	117
OG_95	OG_002048	98.9	279	3	0	1	279	197	475	7.10e-188	516
OG_4	OG_002053	89.4	265	28	0	1	265	319	583	3.68e-172	490
OG_1	OG_002049	100	92	0	0	1	92	233	324	2.66e-60	178
OG_154	OG_002078	93.8	48	3	0	1	48	255	302	1.71e-26	88.6
OG_117	OG_002071	94.0	83	5	0	1	83	260	342	4.15e-54	162
OG_70	OG_002059	98.9	713	8	0	1	713	1	713	0.0	1417
OG_70	OG_002060	35.9	696	395	12	5	699	399	1044	5.06e-130	402
OG_70	OG_002049	32.5	212	129	9	180	383	2	207	7.77e-22	88.2
OG_49	OG_002071	92.6	136	10	0	1	136	1	136	2.88e-90	257
OG_113	OG_002060	96.0	202	8	0	1	202	150	351	7.49e-131	384
OG_110	OG_002066	92.5	40	3	0	1	40	1	40	1.14e-20	73.2
OG_20	OG_002060	97.9	140	3	0	1	140	908	1047	4.05e-90	273
OG_78	OG_002067	95.9	171	7	0	1	171	1	171	1.44e-109	304
OG_146	OG_002052	73.3	45	12	0	1	45	233	277	1.58e-18	67.4
OG_146	OG_002064	73.3	45	12	0	1	45	233	277	1.58e-18	67.4
OG_32	OG_002072	98.4	63	1	0	1	63	1	63	1.09e-43	130
OG_86	OG_002074	98.3	237	4	0	1	237	1	237	6.66e-172	464
OG_86	OG_002046	27.0	256	148	7	3	232	8	250	1.12e-18	74.7
OG_6	OG_002057	95.8	191	8	0	1	191	243	433	3.41e-130	364
OG_101	OG_002046	87.9	66	8	0	2	67	175	240	2.28e-39	123
OG_114	OG_002060	93.3	511	27	2	1	504	1	511	0.0	935
OG_134	OG_002053	90.2	51	5	0	1	51	1	51	3.92e-23	80.9
OG_66	OG_002055	98.8	252	3	0	1	252	1	252	3.30e-184	497
OG_66	OG_002049	30.8	227	142	7	6	220	4	227	6.52e-25	92.4
OG_66	OG_002059	26.5	132	91	4	5	132	439	568	1.70e-11	54.7
OG_26	OG_002067	94.3	53	3	0	1	53	182	234	4.33e-32	102
OG_157	OG_002043	84.9	93	14	0	1	93	152	244	2.40e-52	164
OG_30	OG_002046	98.0	49	1	0	1	49	1	49	5.70e-29	95.5
OG_119	OG_002073	97.1	137	4	0	1	137	152	288	4.12e-93	263
OG_60	OG_002079	96.3	109	4	0	1	109	1	109	3.38e-79	225
OG_88	OG_002076	98.8	260	3	0	1	260	1	260	2.16e-193	521
OG_97	OG_002050	97.7	352	8	0	1	352	1	352	7.72e-256	686
OG_160	OG_002069	97.8	45	1	0	1	45	1	45	7.39e-28	90.9
OG_80	OG_002069	97.1	241	7	0	1	241	1	241	4.31e-170	460
OG_52	OG_002078	97.1	69	2	0	1	69	96	164	1.17e-35	113
OG_127	OG_002074	82.6	46	8	0	1	46	47	92	2.56e-24	81.6
OG_75	OG_002063	97.3	113	3	0	1	113	1	113	1.22e-66	188
OG_63	OG_002052	100	387	0	0	1	387	1	387	8.45e-288	770
OG_63	OG_002064	100	387	0	0	1	387	1	387	8.45e-288	770
OG_11	OG_002060	97.4	155	4	0	1	155	1	155	2.45e-102	307
OG_126	OG_002059	81.4	59	11	0	1	59	215	273	3.53e-27	92.8
OG_126	OG_002060	52.5	59	28	0	1	59	589	647	3.09e-18	67.4
OG_59	OG_002077	96.0	99	4	0	1	99	284	382	2.11e-56	170
OG_31	OG_002058	94.7	246	13	0	2	247	411	656	5.86e-163	458
OG_87	OG_002075	98.2	275	5	0	1	275	1	275	9.13e-198	533
OG_133	OG_002056	88.1	59	7	0	1	59	407	465	9.46e-32	105
OG_149	OG_002060	73.3	90	24	0	1	90	602	691	1.60e-40	132
OG_149	OG_002059	44.4	90	50	0	1	90	228	317	1.64e-23	84.0
OG_132	OG_002056	100	60	0	0	1	60	151	210	7.71e-36	116
OG_8	OG_002057	94.8	116	6	0	1	116	1	116	3.54e-69	205
OG_29	OG_002046	94.3	157	9	0	1	157	1	157	1.02e-104	294
OG_62	OG_002043	99.6	491	2	0	1	491	113	603	0.0	934
OG_118	OG_002071	94.6	92	5	0	1	92	100	191	2.67e-61	181
OG_90	OG_002078	99.0	302	3	0	1	302	1	302	7.64e-199	538
OG_98	OG_002051	98.3	234	4	0	1	234	1	234	1.77e-170	461
OG_129	OG_002062	96.1	76	3	0	1	76	189	264	6.64e-54	159
OG_53	OG_002047	100	37	0	0	1	37	238	274	7.87e-25	83.2
OG_53	OG_002054	54.2	24	11	0	7	30	242	265	2.30e-07	35.4
OG_77	OG_002066	99.0	390	4	0	1	390	1	390	1.35e-282	757
OG_27	OG_002068	91.9	37	3	0	1	37	1	37	2.25e-19	65.9
OG_34	OG_002052	82.8	64	11	0	1	64	1	64	8.39e-33	107
OG_34	OG_002064	82.8	64	11	0	1	64	1	64	8.39e-33	107
OG_116	OG_002044	95.7	92	4	0	1	92	230	321	1.11e-58	174
OG_42	OG_002069	95.1	102	5	0	1	102	1	102	1.10e-65	190
OG_93	OG_002046	98.1	323	6	0	1	323	1	323	1.19e-233	628
OG_93	OG_002074	27.4	226	126	7	8	220	3	203	1.37e-17	72.0
OG_81	OG_002070	98.1	216	4	0	1	216	1	216	3.32e-156	426
OG_140	OG_002059	85.5	83	12	0	1	83	235	317	9.01e-43	138
OG_140	OG_002060	55.4	83	37	0	1	83	609	691	7.15e-27	93.2
OG_22	OG_002060	81.4	59	11	0	1	59	255	313	4.28e-26	89.7
OG_147	OG_002058	92.3	26	2	0	27	52	615	640	1.97e-14	56.2
OG_17	OG_002048	83.7	86	14	0	1	86	166	251	3.22e-43	137
OG_164	OG_002053	85.2	54	8	0	1	54	344	397	2.66e-29	98.6
OG_91	OG_002079	97.6	254	6	0	1	254	1	254	9.17e-192	516
OG_135	OG_002048	91.2	57	5	0	1	57	419	475	1.16e-29	99.4
OG_136	OG_002052	94.2	69	4	0	1	69	1	69	4.97e-42	132
OG_136	OG_002064	94.2	69	4	0	1	69	1	69	4.97e-42	132
OG_36	OG_002053	95.0	160	8	0	1	160	138	297	6.99e-98	293
OG_83	OG_002045	98.1	468	9	0	1	468	1	468	9.41e-317	850
OG_139	OG_002058	74.5	47	12	0	1	47	283	329	3.39e-18	66.6
OG_33	OG_002048	92.3	261	20	0	1	261	1	261	8.63e-165	457
OG_128	OG_002059	92.4	105	8	0	1	105	109	213	3.34e-64	197
OG_128	OG_002060	64.0	50	18	0	56	105	538	587	2.49e-19	72.8
OG_128	OG_002049	61.8	34	12	1	72	105	2	34	3.67e-08	40.8
OG_102	OG_002060	93.4	61	4	0	1	61	987	1047	1.42e-34	114
