Orthogroup	t8_fai-gene-cluster-1	t3_fai-gene-cluster-1
OG0000000	AAE_000222, AAE_000224, AAE_000223	AAK_000185
OG0000000	AAE_000216	AAK_000184
OG0000000	AAE_000226	AAK_000186
OG0000001	AAE_000234	AAK_000192
OG0000001	AAE_000198	AAK_000168
OG0000001	AAE_000235	AAK_000170
OG0000001	AAE_000199	AAK_000169
OG0000002	AAE_000203	AAK_000172
OG0000002	AAE_000202, AAE_000201	AAK_000171
OG0000003	AAE_000213	AAK_000181
OG0000003	AAE_000214	AAK_000182
OG0000003	AAE_000215	AAK_000183
OG0000004	AAE_000182	AAK_000157
OG0000004	AAE_000183	AAK_000156
OG0000005	AAE_000228	AAK_000189
OG0000005	AAE_000230	AAK_000190
OG0000006	AAE_000192	AAK_000163
OG0000006	AAE_000191	AAK_000162
OG0000007	AAE_000211	AAK_000180
OG0000008	AAE_000208	AAK_000177
OG0000008	AAE_000209	AAK_000178
OG0000008	AAE_000210	AAK_000179
OG0000009	AAE_000243	AAK_000200
OG0000010	AAE_000184	AAK_000159
OG0000011	AAE_000188	AAK_000160
OG0000012	AAE_000256	AAK_000210
OG0000013	AAE_000194	AAK_000164
OG0000014	AAE_000251	AAK_000207
OG0000014	AAE_000250	AAK_000206
OG0000016	AAE_000237	AAK_000193
OG0000017	AAE_000244	AAK_000201
OG0000017	AAE_000245	AAK_000202
OG0000018	AAE_000189	AAK_000161
OG0000019	AAE_000258	AAK_000212
OG0000020	AAE_000195	AAK_000166
OG0000021	AAE_000242	AAK_000198, AAK_000197
OG0000022	AAE_000181	AAK_000155
OG0000023	AAE_000196	AAK_000167
OG0000024	AAE_000247	AAK_000204
OG0000025	AAE_000249	AAK_000205
OG0000026	AAE_000254	AAK_000209
OG0000027	AAE_000206	AAK_000176
OG0000028	AAE_000246	AAK_000203
OG0000029	AAE_000253, AAE_000252	AAK_000208
OG0000031	AAE_000239, AAE_000238	AAK_000195
OG0000032	AAE_000260	AAK_000213
OG0000033	AAE_000233	AAK_000191
OG0000035	AAE_000240	AAK_000196
