Orthogroup	t10_fai-gene-cluster-1	t6_fai-gene-cluster-1
OG0000000	ABB_000174	AAX_000159
OG0000000	ABB_000170, ABB_000171	AAX_000158
OG0000000	ABB_000175	AAX_000161
OG0000001	ABB_000158	AAX_000148
OG0000001	ABB_000180	AAX_000165
OG0000002	ABB_000162	AAX_000150
OG0000002	ABB_000160	AAX_000149
OG0000003	ABB_000169	AAX_000156, AAX_000157
OG0000004	ABB_000144	AAX_000132
OG0000004	ABB_000143	AAX_000131, AAX_000130
OG0000005	ABB_000176, ABB_000177	AAX_000162
OG0000006	ABB_000153	AAX_000142
OG0000007	ABB_000167, ABB_000168	AAX_000155
OG0000008	ABB_000166	AAX_000154
OG0000009	ABB_000185	AAX_000171
OG0000009	ABB_000186	AAX_000172
OG0000010	ABB_000148	AAX_000136
OG0000010	ABB_000147	AAX_000135
OG0000011	ABB_000150	AAX_000138
OG0000012	ABB_000200	AAX_000182
OG0000012	ABB_000201	AAX_000183
OG0000013	ABB_000155	AAX_000144
OG0000013	ABB_000154	AAX_000143
OG0000014	ABB_000195	AAX_000179
OG0000014	ABB_000194	AAX_000178
OG0000015	ABB_000164	AAX_000152
OG0000015	ABB_000163	AAX_000151
OG0000017	ABB_000188, ABB_000189	AAX_000173
OG0000018	ABB_000151	AAX_000139
OG0000018	ABB_000152	AAX_000140
OG0000019	ABB_000202	AAX_000184
OG0000020	ABB_000156	AAX_000145
OG0000021	ABB_000184	AAX_000170
OG0000023	ABB_000157	AAX_000146
OG0000024	ABB_000192	AAX_000176
OG0000025	ABB_000193	AAX_000177
OG0000026	ABB_000198, ABB_000197	AAX_000181
OG0000027	ABB_000165	AAX_000153
OG0000028	ABB_000190	AAX_000175, AAX_000174
OG0000029	ABB_000196	AAX_000180
OG0000030	ABB_000145	AAX_000133
OG0000030	ABB_000146	AAX_000134
OG0000031	ABB_000181	AAX_000168
OG0000032	ABB_000203	AAX_000185
OG0000033	ABB_000179	AAX_000164
OG0000034	ABB_000178	AAX_000163
OG0000035	ABB_000183, ABB_000182	AAX_000169
