Orthogroup	t10_fai-gene-cluster-1	t28_fai-gene-cluster-1
OG0000000	ABB_000174	AAF_000148
OG0000000	ABB_000170, ABB_000171	AAF_000146
OG0000000	ABB_000175	AAF_000149
OG0000001	ABB_000158	AAF_000135
OG0000001	ABB_000159	AAF_000156
OG0000002	ABB_000161, ABB_000162	AAF_000137
OG0000002	ABB_000160	AAF_000136
OG0000003	ABB_000169	AAF_000145
OG0000004	ABB_000143	AAF_000122
OG0000005	ABB_000176	AAF_000150
OG0000005	ABB_000177	AAF_000152
OG0000006	ABB_000153	AAF_000130
OG0000007	ABB_000167	AAF_000143
OG0000007	ABB_000168	AAF_000144
OG0000009	ABB_000185	AAF_000162
OG0000010	ABB_000148, ABB_000149	AAF_000126
OG0000010	ABB_000147	AAF_000124
OG0000012	ABB_000201	AAF_000171
OG0000013	ABB_000155	AAF_000132
OG0000013	ABB_000154	AAF_000131
OG0000014	ABB_000195, ABB_000194	AAF_000168
OG0000015	ABB_000164	AAF_000140
OG0000015	ABB_000163	AAF_000139
OG0000017	ABB_000187, ABB_000188, ABB_000189	AAF_000163
OG0000018	ABB_000151	AAF_000128
OG0000019	ABB_000202	AAF_000173
OG0000020	ABB_000156	AAF_000133
OG0000021	ABB_000184	AAF_000161
OG0000024	ABB_000191	AAF_000165
OG0000024	ABB_000192	AAF_000166
OG0000026	ABB_000198, ABB_000197	AAF_000170
OG0000027	ABB_000165	AAF_000141
OG0000028	ABB_000190	AAF_000164
OG0000029	ABB_000196	AAF_000169
OG0000030	ABB_000145	AAF_000123
OG0000031	ABB_000181	AAF_000159
OG0000032	ABB_000203	AAF_000174
OG0000033	ABB_000179	AAF_000154
OG0000034	ABB_000178	AAF_000153
OG0000035	ABB_000183, ABB_000182	AAF_000160
