Orthogroup	t6_fai-gene-cluster-1	t3_fai-gene-cluster-1
OG0000000	AAX_000158	AAK_000184
OG0000000	AAX_000159	AAK_000185
OG0000000	AAX_000161	AAK_000188
OG0000000	AAX_000160	AAK_000187, AAK_000186
OG0000001	AAX_000165	AAK_000169
OG0000001	AAX_000148	AAK_000192
OG0000002	AAX_000149	AAK_000171
OG0000003	AAX_000156	AAK_000181
OG0000003	AAX_000157	AAK_000183
OG0000004	AAX_000130	AAK_000156
OG0000004	AAX_000132	AAK_000157
OG0000005	AAX_000162	AAK_000190
OG0000006	AAX_000142	AAK_000163
OG0000006	AAX_000141	AAK_000162
OG0000007	AAX_000155	AAK_000180
OG0000008	AAX_000154	AAK_000177, AAK_000178, AAK_000179
OG0000009	AAX_000171	AAK_000199
OG0000009	AAX_000172	AAK_000200
OG0000010	AAX_000135	AAK_000159
OG0000011	AAX_000138	AAK_000160
OG0000012	AAX_000182	AAK_000210
OG0000013	AAX_000144	AAK_000164
OG0000014	AAX_000179	AAK_000207
OG0000014	AAX_000178	AAK_000206
OG0000015	AAX_000151	AAK_000173
OG0000015	AAX_000152	AAK_000174, AAK_000175
OG0000016	AAX_000167	AAK_000193
OG0000017	AAX_000173	AAK_000202
OG0000018	AAX_000139	AAK_000161
OG0000019	AAX_000184	AAK_000212
OG0000020	AAX_000145	AAK_000165, AAK_000166
OG0000021	AAX_000170	AAK_000197
OG0000022	AAX_000129	AAK_000155
OG0000023	AAX_000146	AAK_000167
OG0000024	AAX_000176	AAK_000204
OG0000025	AAX_000177	AAK_000205
OG0000026	AAX_000181	AAK_000209
OG0000027	AAX_000153	AAK_000176
OG0000028	AAX_000175	AAK_000203
OG0000029	AAX_000180	AAK_000208
OG0000030	AAX_000134	AAK_000158
OG0000031	AAX_000168	AAK_000195
OG0000032	AAX_000185	AAK_000213
OG0000033	AAX_000164	AAK_000191
OG0000035	AAX_000169	AAK_000196
