Orthogroup	t6_fai-gene-cluster-1	t10_fai-gene-cluster-1
OG0000000	AAX_000158	ABB_000170, ABB_000171
OG0000000	AAX_000159	ABB_000174
OG0000000	AAX_000161	ABB_000175
OG0000001	AAX_000165	ABB_000180
OG0000001	AAX_000148	ABB_000158
OG0000002	AAX_000149	ABB_000160
OG0000002	AAX_000150	ABB_000162
OG0000003	AAX_000156, AAX_000157	ABB_000169
OG0000004	AAX_000131, AAX_000130	ABB_000143
OG0000004	AAX_000132	ABB_000144
OG0000005	AAX_000162	ABB_000177
OG0000006	AAX_000142	ABB_000153
OG0000007	AAX_000155	ABB_000168, ABB_000167
OG0000008	AAX_000154	ABB_000166
OG0000009	AAX_000171	ABB_000185
OG0000009	AAX_000172	ABB_000186
OG0000010	AAX_000135	ABB_000147
OG0000010	AAX_000136	ABB_000148
OG0000011	AAX_000138	ABB_000150
OG0000012	AAX_000183	ABB_000201
OG0000012	AAX_000182	ABB_000200
OG0000013	AAX_000143	ABB_000154
OG0000013	AAX_000144	ABB_000155
OG0000014	AAX_000179	ABB_000195
OG0000014	AAX_000178	ABB_000194
OG0000015	AAX_000151	ABB_000163
OG0000015	AAX_000152	ABB_000164
OG0000017	AAX_000173	ABB_000188, ABB_000189
OG0000018	AAX_000140	ABB_000152
OG0000018	AAX_000139	ABB_000151
OG0000019	AAX_000184	ABB_000202
OG0000020	AAX_000145	ABB_000156
OG0000021	AAX_000170	ABB_000184
OG0000023	AAX_000146	ABB_000157
OG0000024	AAX_000176	ABB_000192
OG0000025	AAX_000177	ABB_000193
OG0000026	AAX_000181	ABB_000198, ABB_000197
OG0000027	AAX_000153	ABB_000165
OG0000028	AAX_000175, AAX_000174	ABB_000190
OG0000029	AAX_000180	ABB_000196
OG0000030	AAX_000134	ABB_000146
OG0000030	AAX_000133	ABB_000145
OG0000031	AAX_000168	ABB_000181
OG0000032	AAX_000185	ABB_000203
OG0000033	AAX_000164	ABB_000179
OG0000034	AAX_000163	ABB_000178
OG0000035	AAX_000169	ABB_000183, ABB_000182
