Orthogroup	t3_fai-gene-cluster-1	t23_fai-gene-cluster-1
OG0000000	AAK_000184	ABC_000136
OG0000000	AAK_000186	ABC_000138
OG0000001	AAK_000192	ABC_000142
OG0000001	AAK_000168	ABC_000127
OG0000001	AAK_000169	ABC_000128
OG0000002	AAK_000172	ABC_000129
OG0000003	AAK_000181	ABC_000134
OG0000003	AAK_000182, AAK_000183	ABC_000135
OG0000004	AAK_000157	ABC_000116
OG0000004	AAK_000156	ABC_000115
OG0000005	AAK_000189, AAK_000190	ABC_000139
OG0000006	AAK_000163	ABC_000123
OG0000006	AAK_000162	ABC_000122
OG0000007	AAK_000180	ABC_000133
OG0000008	AAK_000177, AAK_000178, AAK_000179	ABC_000132
OG0000009	AAK_000199	ABC_000146
OG0000009	AAK_000200	ABC_000147
OG0000011	AAK_000160	ABC_000120
OG0000012	AAK_000210	ABC_000155
OG0000014	AAK_000207, AAK_000206	ABC_000152
OG0000015	AAK_000174, AAK_000175, AAK_000173	ABC_000130
OG0000016	AAK_000193	ABC_000144
OG0000017	AAK_000201, AAK_000202	ABC_000148
OG0000019	AAK_000211, AAK_000212	ABC_000157
OG0000020	AAK_000165, AAK_000166	ABC_000125
OG0000021	AAK_000198, AAK_000197	ABC_000145
OG0000022	AAK_000155	ABC_000114
OG0000023	AAK_000167	ABC_000126
OG0000024	AAK_000204	ABC_000150
OG0000025	AAK_000205	ABC_000151
OG0000026	AAK_000209	ABC_000154
OG0000027	AAK_000176	ABC_000131
OG0000028	AAK_000203	ABC_000149
OG0000029	AAK_000208	ABC_000153
OG0000030	AAK_000158	ABC_000117
OG0000032	AAK_000213	ABC_000158
OG0000033	AAK_000191	ABC_000141
