Orthogroup	t1_fai-gene-cluster-1	t28_fai-gene-cluster-1
OG0000000	AAI_000140	AAF_000146
OG0000000	AAI_000143	AAF_000148
OG0000000	AAI_000144	AAF_000149
OG0000001	AAI_000130	AAF_000156
OG0000001	AAI_000148	AAF_000155, AAF_000135
OG0000002	AAI_000131	AAF_000136
OG0000002	AAI_000132	AAF_000137
OG0000003	AAI_000137	AAF_000145
OG0000004	AAI_000118	AAF_000122
OG0000005	AAI_000145	AAF_000151, AAF_000152
OG0000006	AAI_000126	AAF_000130
OG0000006	AAI_000125	AAF_000129
OG0000007	AAI_000136	AAF_000144, AAF_000143
OG0000008	AAI_000135	AAF_000142
OG0000009	AAI_000152	AAF_000162
OG0000010	AAI_000121	AAF_000126
OG0000011	AAI_000122	AAF_000127
OG0000012	AAI_000163	AAF_000171
OG0000013	AAI_000127	AAF_000131
OG0000014	AAI_000160	AAF_000168
OG0000015	AAI_000133	AAF_000140
OG0000016	AAI_000150	AAF_000158
OG0000017	AAI_000154	AAF_000163
OG0000018	AAI_000124	AAF_000128
OG0000019	AAI_000164	AAF_000172, AAF_000173
OG0000020	AAI_000128	AAF_000133
OG0000022	AAI_000117	AAF_000121
OG0000024	AAI_000157	AAF_000165
OG0000025	AAI_000158	AAF_000167
OG0000026	AAI_000162	AAF_000170
OG0000027	AAI_000134	AAF_000141
OG0000028	AAI_000156, AAI_000155	AAF_000164
OG0000029	AAI_000161	AAF_000169
OG0000030	AAI_000119	AAF_000123
OG0000032	AAI_000165	AAF_000174
OG0000033	AAI_000147	AAF_000154
OG0000034	AAI_000146	AAF_000153
OG0000036	AAI_000149	AAF_000157
