Orthogroup	t1_fai-gene-cluster-1	t29_fai-gene-cluster-1
OG0000000	AAI_000140	ABE_000193
OG0000000	AAI_000142, AAI_000143	ABE_000194
OG0000001	AAI_000130	ABE_000175
OG0000001	AAI_000148	ABE_000198
OG0000002	AAI_000131	ABE_000176
OG0000002	AAI_000132	ABE_000178, ABE_000179
OG0000003	AAI_000137	ABE_000190
OG0000003	AAI_000138	ABE_000191
OG0000003	AAI_000139	ABE_000192
OG0000004	AAI_000118	ABE_000162, ABE_000161
OG0000005	AAI_000145	ABE_000196
OG0000006	AAI_000126	ABE_000168
OG0000006	AAI_000125	ABE_000167
OG0000007	AAI_000136	ABE_000189, ABE_000188
OG0000008	AAI_000135	ABE_000186, ABE_000187
OG0000009	AAI_000152	ABE_000206
OG0000009	AAI_000153	ABE_000207
OG0000011	AAI_000123	ABE_000165
OG0000012	AAI_000163	ABE_000217
OG0000013	AAI_000127	ABE_000169
OG0000014	AAI_000160	ABE_000213, ABE_000212
OG0000015	AAI_000133	ABE_000181, ABE_000183
OG0000016	AAI_000150	ABE_000199
OG0000017	AAI_000154	ABE_000208
OG0000018	AAI_000124	ABE_000166
OG0000019	AAI_000164	ABE_000218, ABE_000219
OG0000020	AAI_000128	ABE_000170
OG0000022	AAI_000117	ABE_000160
OG0000025	AAI_000159	ABE_000211
OG0000026	AAI_000162	ABE_000215
OG0000027	AAI_000134	ABE_000184
OG0000028	AAI_000156	ABE_000209
OG0000029	AAI_000161	ABE_000214
OG0000032	AAI_000165	ABE_000220
OG0000033	AAI_000147	ABE_000197
