Orthogroup	t1_fai-gene-cluster-1	t24_fai-gene-cluster-1
OG0000000	AAI_000140	AAH_000151
OG0000000	AAI_000142	AAH_000153
OG0000000	AAI_000143	AAH_000154
OG0000000	AAI_000144	AAH_000155
OG0000000	AAI_000141	AAH_000152
OG0000001	AAI_000130	AAH_000161
OG0000001	AAI_000148	AAH_000141
OG0000002	AAI_000131	AAH_000142
OG0000002	AAI_000132	AAH_000143
OG0000003	AAI_000137	AAH_000150
OG0000004	AAI_000118	AAH_000128
OG0000005	AAI_000145	AAH_000157, AAH_000158
OG0000006	AAI_000126	AAH_000136
OG0000006	AAI_000125	AAH_000135
OG0000007	AAI_000136	AAH_000149, AAH_000148
OG0000008	AAI_000135	AAH_000147
OG0000009	AAI_000152	AAH_000168
OG0000010	AAI_000121	AAH_000132
OG0000011	AAI_000122	AAH_000133
OG0000012	AAI_000163	AAH_000177
OG0000013	AAI_000127	AAH_000137
OG0000014	AAI_000160	AAH_000174
OG0000015	AAI_000133	AAH_000145
OG0000016	AAI_000150	AAH_000163
OG0000017	AAI_000154	AAH_000169
OG0000018	AAI_000124	AAH_000134
OG0000019	AAI_000164	AAH_000178, AAH_000179
OG0000020	AAI_000128	AAH_000139
OG0000022	AAI_000117	AAH_000127
OG0000024	AAI_000157	AAH_000171
OG0000025	AAI_000158	AAH_000173
OG0000026	AAI_000162	AAH_000176
OG0000027	AAI_000134	AAH_000146
OG0000028	AAI_000156, AAI_000155	AAH_000170
OG0000029	AAI_000161	AAH_000175
OG0000030	AAI_000119	AAH_000129
OG0000032	AAI_000165	AAH_000180
OG0000033	AAI_000147	AAH_000160
OG0000034	AAI_000146	AAH_000159
OG0000036	AAI_000149	AAH_000162
