Orthogroup	t1_fai-gene-cluster-1	t7_fai-gene-cluster-1
OG0000000	AAI_000140	AAC_000160
OG0000000	AAI_000144	AAC_000163
OG0000001	AAI_000129, AAI_000148	AAC_000167
OG0000002	AAI_000131	AAC_000149
OG0000002	AAI_000132	AAC_000150, AAC_000151
OG0000003	AAI_000137	AAC_000157
OG0000003	AAI_000139	AAC_000159
OG0000004	AAI_000118	AAC_000133
OG0000005	AAI_000145	AAC_000164
OG0000006	AAI_000126	AAC_000143
OG0000006	AAI_000125	AAC_000142
OG0000007	AAI_000136	AAC_000156
OG0000008	AAI_000135	AAC_000155
OG0000009	AAI_000152	AAC_000172
OG0000009	AAI_000153	AAC_000173
OG0000010	AAI_000121	AAC_000137
OG0000011	AAI_000123	AAC_000139
OG0000011	AAI_000122	AAC_000138
OG0000012	AAI_000163	AAC_000182
OG0000013	AAI_000127	AAC_000144
OG0000014	AAI_000160	AAC_000178
OG0000015	AAI_000133	AAC_000153
OG0000016	AAI_000150	AAC_000169
OG0000017	AAI_000154	AAC_000174
OG0000018	AAI_000124	AAC_000141, AAC_000140
OG0000019	AAI_000164	AAC_000183
OG0000021	AAI_000151	AAC_000171
OG0000022	AAI_000117	AAC_000132
OG0000024	AAI_000157	AAC_000176
OG0000025	AAI_000159	AAC_000177
OG0000026	AAI_000162	AAC_000180
OG0000027	AAI_000134	AAC_000154
OG0000028	AAI_000156, AAI_000155	AAC_000175
OG0000029	AAI_000161	AAC_000179
OG0000030	AAI_000120	AAC_000135
OG0000032	AAI_000165	AAC_000184
OG0000033	AAI_000147	AAC_000166
OG0000034	AAI_000146	AAC_000165
OG0000036	AAI_000149	AAC_000168
