Orthogroup	t30_fai-gene-cluster-1	t6_fai-gene-cluster-1
OG0000000	AAL_000156	AAX_000158
OG0000000	AAL_000157	AAX_000159
OG0000001	AAL_000144	AAX_000148
OG0000002	AAL_000145	AAX_000149, AAX_000150
OG0000003	AAL_000154	AAX_000156
OG0000003	AAL_000155	AAX_000157
OG0000004	AAL_000129	AAX_000130
OG0000004	AAL_000131	AAX_000132
OG0000005	AAL_000160	AAX_000162
OG0000006	AAL_000139	AAX_000142
OG0000006	AAL_000138	AAX_000141
OG0000007	AAL_000152, AAL_000153, AAL_000151	AAX_000155
OG0000008	AAL_000149, AAL_000150	AAX_000154
OG0000009	AAL_000172	AAX_000171
OG0000009	AAL_000173	AAX_000172
OG0000010	AAL_000134	AAX_000135
OG0000010	AAL_000135	AAX_000136
OG0000011	AAL_000136	AAX_000138, AAX_000137
OG0000012	AAL_000183	AAX_000183
OG0000012	AAL_000182	AAX_000182
OG0000013	AAL_000140	AAX_000143
OG0000013	AAL_000141	AAX_000144
OG0000014	AAL_000179	AAX_000179, AAX_000178
OG0000015	AAL_000146	AAX_000151
OG0000015	AAL_000147	AAX_000152
OG0000016	AAL_000165	AAX_000167
OG0000017	AAL_000174	AAX_000173
OG0000018	AAL_000137	AAX_000140, AAX_000139
OG0000019	AAL_000184	AAX_000184
OG0000020	AAL_000142	AAX_000145
OG0000021	AAL_000171	AAX_000170
OG0000022	AAL_000128	AAX_000129
OG0000023	AAL_000143	AAX_000146, AAX_000147
OG0000024	AAL_000177	AAX_000176
OG0000025	AAL_000178	AAX_000177
OG0000026	AAL_000181	AAX_000181
OG0000027	AAL_000148	AAX_000153
OG0000028	AAL_000175	AAX_000175, AAX_000174
OG0000029	AAL_000180	AAX_000180
OG0000030	AAL_000133	AAX_000134
OG0000030	AAL_000132	AAX_000133
OG0000031	AAL_000168, AAL_000169	AAX_000168
OG0000032	AAL_000185	AAX_000185
OG0000033	AAL_000162	AAX_000164
OG0000034	AAL_000161	AAX_000163
OG0000035	AAL_000170	AAX_000169
OG0000036	AAL_000164	AAX_000166
