Orthogroup	t30_fai-gene-cluster-1	t17_fai-gene-cluster-1
OG0000000	AAL_000156	AAO_000218
OG0000000	AAL_000157	AAO_000226, AAO_000227
OG0000001	AAL_000144	AAO_000237
OG0000002	AAL_000145	AAO_000205, AAO_000206, AAO_000207, AAO_000209, AAO_000208
OG0000003	AAL_000154	AAO_000215
OG0000003	AAL_000155	AAO_000217
OG0000004	AAL_000131	AAO_000188
OG0000005	AAL_000158	AAO_000231
OG0000005	AAL_000159, AAL_000160	AAO_000233
OG0000006	AAL_000139	AAO_000198
OG0000006	AAL_000138	AAO_000197
OG0000007	AAL_000152, AAL_000153	AAO_000214
OG0000007	AAL_000151	AAO_000213
OG0000008	AAL_000149	AAO_000211
OG0000008	AAL_000150	AAO_000212
OG0000009	AAL_000173	AAO_000245
OG0000010	AAL_000134	AAO_000189
OG0000010	AAL_000135	AAO_000191
OG0000011	AAL_000136	AAO_000194, AAO_000192, AAO_000193
OG0000012	AAL_000183	AAO_000258
OG0000012	AAL_000182	AAO_000257
OG0000013	AAL_000140	AAO_000199
OG0000013	AAL_000141	AAO_000200
OG0000014	AAL_000179	AAO_000253, AAO_000252
OG0000016	AAL_000167	AAO_000240
OG0000017	AAL_000174	AAO_000246, AAO_000247
OG0000018	AAL_000137	AAO_000196, AAO_000195
OG0000019	AAL_000184	AAO_000259
OG0000020	AAL_000142	AAO_000201
OG0000021	AAL_000171	AAO_000244
OG0000022	AAL_000128	AAO_000186, AAO_000187
OG0000023	AAL_000143	AAO_000202
OG0000024	AAL_000177, AAL_000176	AAO_000249
OG0000025	AAL_000178	AAO_000250, AAO_000251
OG0000026	AAL_000181	AAO_000256
OG0000027	AAL_000148	AAO_000210
OG0000028	AAL_000175	AAO_000248
OG0000029	AAL_000180	AAO_000254, AAO_000255
OG0000031	AAL_000168	AAO_000242
OG0000031	AAL_000169	AAO_000241
OG0000032	AAL_000185	AAO_000260
OG0000033	AAL_000162	AAO_000236
OG0000034	AAL_000161	AAO_000235
OG0000035	AAL_000170	AAO_000243
OG0000036	AAL_000164	AAO_000239
