Orthogroup	t30_fai-gene-cluster-1	t12_fai-gene-cluster-1
OG0000000	AAL_000156	AAA_000147
OG0000000	AAL_000157	AAA_000149
OG0000001	AAL_000163	AAA_000154
OG0000001	AAL_000144	AAA_000136
OG0000002	AAL_000145	AAA_000138
OG0000003	AAL_000154	AAA_000145
OG0000003	AAL_000155	AAA_000146
OG0000004	AAL_000130, AAL_000129	AAA_000124
OG0000005	AAL_000159, AAL_000160	AAA_000150
OG0000006	AAL_000139	AAA_000131
OG0000007	AAL_000152, AAL_000153, AAL_000151	AAA_000144
OG0000008	AAL_000149	AAA_000142
OG0000008	AAL_000150	AAA_000143
OG0000009	AAL_000172	AAA_000161
OG0000010	AAL_000134	AAA_000126
OG0000010	AAL_000135	AAA_000127
OG0000011	AAL_000136	AAA_000129, AAA_000128
OG0000012	AAL_000183	AAA_000170
OG0000013	AAL_000141	AAA_000132
OG0000014	AAL_000179	AAA_000167
OG0000015	AAL_000146	AAA_000139
OG0000015	AAL_000147	AAA_000140
OG0000016	AAL_000167, AAL_000166	AAA_000156
OG0000017	AAL_000174	AAA_000162, AAA_000163
OG0000018	AAL_000137	AAA_000130
OG0000019	AAL_000184	AAA_000171, AAA_000172
OG0000020	AAL_000142	AAA_000133, AAA_000134
OG0000021	AAL_000171	AAA_000160
OG0000023	AAL_000143	AAA_000135
OG0000024	AAL_000176	AAA_000165
OG0000025	AAL_000178	AAA_000166
OG0000026	AAL_000181	AAA_000169
OG0000027	AAL_000148	AAA_000141
OG0000028	AAL_000175	AAA_000164
OG0000029	AAL_000180	AAA_000168
OG0000030	AAL_000133	AAA_000125
OG0000031	AAL_000168	AAA_000157
OG0000031	AAL_000169	AAA_000158
OG0000032	AAL_000185	AAA_000173
OG0000033	AAL_000162	AAA_000153
OG0000034	AAL_000161	AAA_000151, AAA_000152
OG0000035	AAL_000170	AAA_000159
OG0000036	AAL_000164	AAA_000155
