Orthogroup	t7_fai-gene-cluster-1	t1_fai-gene-cluster-1
OG0000000	AAC_000160	AAI_000140
OG0000000	AAC_000163	AAI_000144
OG0000001	AAC_000167	AAI_000148, AAI_000129
OG0000002	AAC_000150, AAC_000151	AAI_000132
OG0000002	AAC_000149	AAI_000131
OG0000003	AAC_000157	AAI_000137
OG0000003	AAC_000159	AAI_000139
OG0000004	AAC_000133	AAI_000118
OG0000005	AAC_000164	AAI_000145
OG0000006	AAC_000143	AAI_000126
OG0000006	AAC_000142	AAI_000125
OG0000007	AAC_000156	AAI_000136
OG0000008	AAC_000155	AAI_000135
OG0000009	AAC_000172	AAI_000152
OG0000009	AAC_000173	AAI_000153
OG0000010	AAC_000137	AAI_000121
OG0000011	AAC_000139	AAI_000123
OG0000011	AAC_000138	AAI_000122
OG0000012	AAC_000182	AAI_000163
OG0000013	AAC_000144	AAI_000127
OG0000014	AAC_000178	AAI_000160
OG0000015	AAC_000153	AAI_000133
OG0000016	AAC_000169	AAI_000150
OG0000017	AAC_000174	AAI_000154
OG0000018	AAC_000140	AAI_000124
OG0000019	AAC_000183	AAI_000164
OG0000020	AAC_000145	AAI_000128
OG0000021	AAC_000171	AAI_000151
OG0000022	AAC_000132	AAI_000117
OG0000024	AAC_000176	AAI_000157
OG0000025	AAC_000177	AAI_000158, AAI_000159
OG0000026	AAC_000180	AAI_000162
OG0000027	AAC_000154	AAI_000134
OG0000028	AAC_000175	AAI_000156, AAI_000155
OG0000029	AAC_000179	AAI_000161
OG0000030	AAC_000135	AAI_000119, AAI_000120
OG0000032	AAC_000184	AAI_000165
OG0000033	AAC_000166	AAI_000147
OG0000034	AAC_000165	AAI_000146
OG0000036	AAC_000168	AAI_000149
