Orthogroup	t7_fai-gene-cluster-1	t18_fai-gene-cluster-1
OG0000000	AAC_000160	AAY_000157
OG0000000	AAC_000163	AAY_000159
OG0000001	AAC_000167	AAY_000141
OG0000002	AAC_000150	AAY_000143
OG0000002	AAC_000151	AAY_000144
OG0000002	AAC_000149	AAY_000142
OG0000003	AAC_000157	AAY_000154
OG0000003	AAC_000159	AAY_000155, AAY_000156
OG0000004	AAC_000134	AAY_000128
OG0000004	AAC_000133	AAY_000127, AAY_000126
OG0000005	AAC_000164	AAY_000160
OG0000006	AAC_000143	AAY_000135
OG0000007	AAC_000156	AAY_000151, AAY_000152, AAY_000153
OG0000008	AAC_000155	AAY_000148, AAY_000150, AAY_000149
OG0000009	AAC_000172	AAY_000170, AAY_000169
OG0000009	AAC_000173	AAY_000171
OG0000010	AAC_000137	AAY_000132
OG0000010	AAC_000136	AAY_000131
OG0000011	AAC_000138	AAY_000133
OG0000012	AAC_000181, AAC_000182	AAY_000179
OG0000013	AAC_000144	AAY_000137, AAY_000136
OG0000014	AAC_000178	AAY_000176
OG0000015	AAC_000153	AAY_000146
OG0000015	AAC_000152	AAY_000145
OG0000016	AAC_000169, AAC_000170	AAY_000165
OG0000017	AAC_000174	AAY_000172
OG0000018	AAC_000140	AAY_000134
OG0000019	AAC_000183	AAY_000180
OG0000020	AAC_000145	AAY_000138
OG0000021	AAC_000171	AAY_000168
OG0000022	AAC_000132	AAY_000125
OG0000023	AAC_000146	AAY_000140, AAY_000139
OG0000024	AAC_000176	AAY_000174
OG0000025	AAC_000177	AAY_000175
OG0000026	AAC_000180	AAY_000178
OG0000027	AAC_000154	AAY_000147
OG0000028	AAC_000175	AAY_000173
OG0000029	AAC_000179	AAY_000177
OG0000030	AAC_000135	AAY_000129, AAY_000130
OG0000032	AAC_000184	AAY_000181
OG0000033	AAC_000166	AAY_000162
OG0000036	AAC_000168	AAY_000164
