Orthogroup	t5_fai-gene-cluster-1	t22_fai-gene-cluster-1
OG0000000	AAW_000189	AAU_000194, AAU_000195
OG0000000	AAW_000187	AAU_000193
OG0000001	AAW_000194	AAU_000199
OG0000001	AAW_000168	AAU_000174
OG0000001	AAW_000169	AAU_000175
OG0000002	AAW_000173	AAU_000177
OG0000002	AAW_000174	AAU_000178
OG0000002	AAW_000172, AAW_000171	AAU_000176
OG0000003	AAW_000183	AAU_000190
OG0000003	AAW_000184	AAU_000191
OG0000003	AAW_000185	AAU_000192
OG0000004	AAW_000159	AAU_000160
OG0000004	AAW_000157	AAU_000159
OG0000005	AAW_000190	AAU_000196
OG0000005	AAW_000191	AAU_000197
OG0000006	AAW_000163	AAU_000169
OG0000006	AAW_000162	AAU_000168
OG0000007	AAW_000182	AAU_000188
OG0000008	AAW_000180	AAU_000185
OG0000008	AAW_000181	AAU_000187
OG0000009	AAW_000201	AAU_000205
OG0000009	AAW_000202	AAU_000206
OG0000011	AAW_000160	AAU_000165
OG0000012	AAW_000212	AAU_000216
OG0000013	AAW_000164	AAU_000170
OG0000014	AAW_000208	AAU_000213
OG0000014	AAW_000207	AAU_000212
OG0000015	AAW_000177	AAU_000182
OG0000015	AAW_000176	AAU_000180
OG0000016	AAW_000195	AAU_000200
OG0000017	AAW_000203	AAU_000207
OG0000018	AAW_000161	AAU_000166
OG0000019	AAW_000214	AAU_000217
OG0000019	AAW_000215	AAU_000218
OG0000020	AAW_000166	AAU_000172
OG0000021	AAW_000200	AAU_000204
OG0000021	AAW_000199	AAU_000203
OG0000022	AAW_000155	AAU_000158
OG0000023	AAW_000167	AAU_000173
OG0000024	AAW_000205	AAU_000210
OG0000025	AAW_000206	AAU_000211
OG0000026	AAW_000210	AAU_000215
OG0000027	AAW_000178	AAU_000183
OG0000028	AAW_000204	AAU_000209
OG0000029	AAW_000209	AAU_000214
OG0000031	AAW_000197, AAW_000196	AAU_000201
OG0000032	AAW_000216	AAU_000219
OG0000033	AAW_000193	AAU_000198
OG0000037	AAW_000179	AAU_000184
OG0000038	AAW_000175	AAU_000179
