Orthogroup	t23_fai-gene-cluster-1	t28_fai-gene-cluster-1
OG0000000	ABC_000136	AAF_000146
OG0000000	ABC_000138	AAF_000149
OG0000001	ABC_000142	AAF_000155, AAF_000135
OG0000002	ABC_000129	AAF_000137
OG0000003	ABC_000134	AAF_000145
OG0000004	ABC_000115	AAF_000122
OG0000005	ABC_000139	AAF_000151, AAF_000152
OG0000006	ABC_000123	AAF_000130
OG0000006	ABC_000122	AAF_000129
OG0000007	ABC_000133	AAF_000144, AAF_000143
OG0000008	ABC_000132	AAF_000142
OG0000009	ABC_000146	AAF_000162
OG0000010	ABC_000118	AAF_000126
OG0000011	ABC_000119	AAF_000127
OG0000012	ABC_000156	AAF_000171
OG0000013	ABC_000124	AAF_000131
OG0000014	ABC_000152	AAF_000168
OG0000015	ABC_000130	AAF_000139
OG0000016	ABC_000144	AAF_000158
OG0000017	ABC_000148	AAF_000163
OG0000019	ABC_000157	AAF_000172, AAF_000173
OG0000020	ABC_000125	AAF_000133
OG0000022	ABC_000114	AAF_000121
OG0000023	ABC_000126	AAF_000134
OG0000024	ABC_000150	AAF_000165
OG0000026	ABC_000154	AAF_000170
OG0000027	ABC_000131	AAF_000141
OG0000028	ABC_000149	AAF_000164
OG0000029	ABC_000153	AAF_000169
OG0000032	ABC_000158	AAF_000174
OG0000033	ABC_000141	AAF_000154
OG0000034	ABC_000140	AAF_000153
OG0000036	ABC_000143	AAF_000157
