Orthogroup	t27_fai-gene-cluster-1	t10_fai-gene-cluster-1
OG0000000	AAP_000187	ABB_000170
OG0000000	AAP_000188	ABB_000171
OG0000000	AAP_000191	ABB_000173, ABB_000174
OG0000000	AAP_000192	ABB_000175
OG0000000	AAP_000190	ABB_000172
OG0000001	AAP_000175, AAP_000198	ABB_000159
OG0000001	AAP_000197	ABB_000158
OG0000003	AAP_000183, AAP_000184, AAP_000185, AAP_000186	ABB_000169
OG0000004	AAP_000159, AAP_000160, AAP_000158	ABB_000143
OG0000004	AAP_000161	ABB_000144
OG0000005	AAP_000193	ABB_000176
OG0000006	AAP_000170	ABB_000153
OG0000007	AAP_000182	ABB_000168
OG0000009	AAP_000203	ABB_000185
OG0000010	AAP_000163	ABB_000149, ABB_000148
OG0000011	AAP_000166	ABB_000150
OG0000012	AAP_000214	ABB_000201
OG0000012	AAP_000213	ABB_000199, ABB_000200
OG0000013	AAP_000171	ABB_000154
OG0000013	AAP_000172	ABB_000155
OG0000014	AAP_000210	ABB_000195
OG0000014	AAP_000209	ABB_000194
OG0000015	AAP_000178	ABB_000163, ABB_000164
OG0000017	AAP_000204	ABB_000189
OG0000018	AAP_000167	ABB_000152
OG0000019	AAP_000215	ABB_000202
OG0000020	AAP_000173	ABB_000156
OG0000023	AAP_000174	ABB_000157
OG0000024	AAP_000207	ABB_000192
OG0000025	AAP_000208	ABB_000193
OG0000026	AAP_000212	ABB_000197
OG0000027	AAP_000180, AAP_000179	ABB_000165
OG0000028	AAP_000206, AAP_000205	ABB_000190
OG0000032	AAP_000216	ABB_000203
OG0000033	AAP_000196	ABB_000179
OG0000034	AAP_000195	ABB_000178
