Orthogroup	t27_fai-gene-cluster-1	t30_fai-gene-cluster-1
OG0000000	AAP_000187, AAP_000188	AAL_000156
OG0000000	AAP_000191	AAL_000157
OG0000001	AAP_000197	AAL_000144
OG0000002	AAP_000176, AAP_000177	AAL_000145
OG0000003	AAP_000183	AAL_000154
OG0000003	AAP_000186	AAL_000155
OG0000004	AAP_000158	AAL_000129
OG0000004	AAP_000161	AAL_000131
OG0000005	AAP_000193	AAL_000158
OG0000006	AAP_000170	AAL_000139
OG0000006	AAP_000168	AAL_000138
OG0000007	AAP_000181	AAL_000152
OG0000007	AAP_000182	AAL_000153
OG0000009	AAP_000203	AAL_000172
OG0000010	AAP_000163	AAL_000135
OG0000011	AAP_000166, AAP_000165, AAP_000164	AAL_000136
OG0000012	AAP_000214	AAL_000183
OG0000012	AAP_000213	AAL_000182
OG0000013	AAP_000171	AAL_000140
OG0000013	AAP_000172	AAL_000141
OG0000014	AAP_000210, AAP_000209	AAL_000179
OG0000015	AAP_000178	AAL_000146, AAL_000147
OG0000016	AAP_000199	AAL_000167, AAL_000166
OG0000017	AAP_000204	AAL_000174
OG0000018	AAP_000167	AAL_000137
OG0000019	AAP_000215	AAL_000184
OG0000020	AAP_000173	AAL_000142
OG0000021	AAP_000200, AAP_000202	AAL_000171
OG0000022	AAP_000157	AAL_000128
OG0000023	AAP_000174	AAL_000143
OG0000024	AAP_000207	AAL_000177
OG0000025	AAP_000208	AAL_000178
OG0000026	AAP_000212	AAL_000181
OG0000027	AAP_000180, AAP_000179	AAL_000148
OG0000028	AAP_000206, AAP_000205	AAL_000175
OG0000029	AAP_000211	AAL_000180
OG0000032	AAP_000216	AAL_000185
OG0000033	AAP_000196	AAL_000162
OG0000034	AAP_000195	AAL_000161
