Orthogroup	t7_fai-gene-cluster-1	t4_fai-gene-cluster-1
OG0000000	AAC_000160	ABD_000217
OG0000000	AAC_000163	ABD_000221
OG0000001	AAC_000147	ABD_000198, ABD_000196
OG0000001	AAC_000148	ABD_000197
OG0000001	AAC_000167	ABD_000230
OG0000002	AAC_000149	ABD_000200
OG0000002	AAC_000151	ABD_000202
OG0000003	AAC_000159	ABD_000215, ABD_000216
OG0000004	AAC_000133	ABD_000178, ABD_000180, ABD_000179
OG0000004	AAC_000134	ABD_000181
OG0000005	AAC_000164	ABD_000228
OG0000006	AAC_000143	ABD_000189
OG0000006	AAC_000142	ABD_000187
OG0000007	AAC_000156	ABD_000213, ABD_000211, ABD_000214, ABD_000212
OG0000008	AAC_000155	ABD_000209, ABD_000210
OG0000009	AAC_000172	ABD_000240
OG0000009	AAC_000173	ABD_000241
OG0000010	AAC_000136	ABD_000182
OG0000011	AAC_000139	ABD_000184
OG0000012	AAC_000182	ABD_000253
OG0000012	AAC_000181	ABD_000251
OG0000014	AAC_000178	ABD_000248, ABD_000247
OG0000015	AAC_000152	ABD_000205
OG0000015	AAC_000153	ABD_000204, ABD_000206
OG0000016	AAC_000170	ABD_000235
OG0000016	AAC_000169	ABD_000233
OG0000017	AAC_000174	ABD_000243
OG0000018	AAC_000141	ABD_000186
OG0000019	AAC_000183	ABD_000254
OG0000020	AAC_000145	ABD_000192, ABD_000193
OG0000022	AAC_000132	ABD_000177
OG0000023	AAC_000146	ABD_000194
OG0000025	AAC_000177	ABD_000246
OG0000026	AAC_000180	ABD_000250
OG0000027	AAC_000154	ABD_000207
OG0000028	AAC_000175	ABD_000244
OG0000029	AAC_000179	ABD_000249
OG0000032	AAC_000184	ABD_000256, ABD_000255
OG0000033	AAC_000166	ABD_000229
OG0000036	AAC_000168	ABD_000232
