Orthogroup	t7_fai-gene-cluster-1	t29_fai-gene-cluster-1
OG0000000	AAC_000160	ABE_000193
OG0000000	AAC_000162	ABE_000194
OG0000001	AAC_000147	ABE_000173
OG0000001	AAC_000148	ABE_000174
OG0000001	AAC_000167	ABE_000198
OG0000002	AAC_000149	ABE_000176
OG0000002	AAC_000150	ABE_000178
OG0000003	AAC_000157	ABE_000190
OG0000003	AAC_000159	ABE_000192
OG0000004	AAC_000133	ABE_000162, ABE_000161
OG0000004	AAC_000134	ABE_000163
OG0000005	AAC_000164	ABE_000196
OG0000006	AAC_000143	ABE_000168
OG0000006	AAC_000142	ABE_000167
OG0000007	AAC_000156	ABE_000189, ABE_000188
OG0000008	AAC_000155	ABE_000186, ABE_000187
OG0000009	AAC_000172	ABE_000206
OG0000009	AAC_000173	ABE_000207
OG0000010	AAC_000136	ABE_000164
OG0000011	AAC_000139	ABE_000165
OG0000012	AAC_000182	ABE_000217
OG0000012	AAC_000181	ABE_000216
OG0000013	AAC_000144	ABE_000169
OG0000014	AAC_000178	ABE_000213, ABE_000212
OG0000015	AAC_000152	ABE_000182
OG0000015	AAC_000153	ABE_000181, ABE_000183
OG0000016	AAC_000170	ABE_000200
OG0000016	AAC_000169	ABE_000199
OG0000017	AAC_000174	ABE_000208
OG0000019	AAC_000183	ABE_000218, ABE_000219
OG0000020	AAC_000145	ABE_000171
OG0000022	AAC_000132	ABE_000160
OG0000023	AAC_000146	ABE_000172
OG0000025	AAC_000177	ABE_000211
OG0000026	AAC_000180	ABE_000215
OG0000027	AAC_000154	ABE_000184
OG0000028	AAC_000175	ABE_000209
OG0000029	AAC_000179	ABE_000214
OG0000032	AAC_000184	ABE_000220
OG0000033	AAC_000166	ABE_000197
