Orthogroup	t25_fai-gene-cluster-1	t16_fai-gene-cluster-1
OG0000000	AAG_000158	ABA_000190
OG0000000	AAG_000159	ABA_000192
OG0000000	AAG_000162	ABA_000195
OG0000001	AAG_000167	ABA_000199
OG0000001	AAG_000146	ABA_000172
OG0000001	AAG_000147	ABA_000173
OG0000002	AAG_000149	ABA_000176
OG0000003	AAG_000155	ABA_000186
OG0000003	AAG_000157	ABA_000188, ABA_000189
OG0000004	AAG_000133	ABA_000160
OG0000004	AAG_000132	ABA_000158, ABA_000159, ABA_000157
OG0000005	AAG_000163	ABA_000196, ABA_000197
OG0000006	AAG_000142	ABA_000167
OG0000007	AAG_000154	ABA_000184, ABA_000185
OG0000008	AAG_000153	ABA_000183
OG0000009	AAG_000172	ABA_000204
OG0000009	AAG_000173	ABA_000205
OG0000010	AAG_000136	ABA_000161
OG0000011	AAG_000138	ABA_000164
OG0000011	AAG_000137	ABA_000163, ABA_000162
OG0000012	AAG_000181	ABA_000216
OG0000012	AAG_000182, AAG_000183	ABA_000217
OG0000013	AAG_000143	ABA_000169, ABA_000168
OG0000014	AAG_000178	ABA_000213, ABA_000212
OG0000015	AAG_000151	ABA_000179
OG0000016	AAG_000169, AAG_000170	ABA_000201
OG0000017	AAG_000174	ABA_000206, ABA_000207
OG0000018	AAG_000139	ABA_000165
OG0000018	AAG_000140	ABA_000166
OG0000019	AAG_000184	ABA_000218, ABA_000219
OG0000020	AAG_000144	ABA_000170
OG0000021	AAG_000171	ABA_000203, ABA_000202
OG0000022	AAG_000131	ABA_000156
OG0000023	AAG_000145	ABA_000171
OG0000024	AAG_000176	ABA_000210
OG0000025	AAG_000177	ABA_000211
OG0000026	AAG_000180	ABA_000215
OG0000027	AAG_000152	ABA_000181, ABA_000180
OG0000028	AAG_000175	ABA_000209, ABA_000208
OG0000029	AAG_000179	ABA_000214
OG0000032	AAG_000185	ABA_000221, ABA_000220
OG0000033	AAG_000166	ABA_000198
