Orthogroup	t28_fai-gene-cluster-1	t25_fai-gene-cluster-1
OG0000000	AAF_000147	AAG_000160
OG0000000	AAF_000146	AAG_000158
OG0000000	AAF_000149	AAG_000162
OG0000001	AAF_000135, AAF_000155	AAG_000167
OG0000002	AAF_000137	AAG_000149, AAG_000150
OG0000002	AAF_000136	AAG_000148
OG0000003	AAF_000145	AAG_000155
OG0000004	AAF_000122	AAG_000132
OG0000005	AAF_000150, AAF_000151, AAF_000152	AAG_000163
OG0000006	AAF_000130	AAG_000142
OG0000006	AAF_000129	AAG_000141
OG0000007	AAF_000143, AAF_000144	AAG_000154
OG0000008	AAF_000142	AAG_000153
OG0000009	AAF_000162	AAG_000172
OG0000010	AAF_000126	AAG_000136
OG0000010	AAF_000124	AAG_000135
OG0000011	AAF_000127	AAG_000137
OG0000012	AAF_000171	AAG_000182, AAG_000183
OG0000013	AAF_000132, AAF_000131	AAG_000143
OG0000014	AAF_000168	AAG_000178
OG0000015	AAF_000140, AAF_000139	AAG_000151
OG0000016	AAF_000158	AAG_000169
OG0000017	AAF_000163	AAG_000174
OG0000018	AAF_000128	AAG_000139
OG0000019	AAF_000172, AAF_000173	AAG_000184
OG0000020	AAF_000133	AAG_000144
OG0000021	AAF_000161	AAG_000171
OG0000022	AAF_000121	AAG_000131
OG0000023	AAF_000134	AAG_000145
OG0000024	AAF_000165, AAF_000166	AAG_000176
OG0000025	AAF_000167	AAG_000177
OG0000026	AAF_000170	AAG_000180
OG0000027	AAF_000141	AAG_000152
OG0000028	AAF_000164	AAG_000175
OG0000029	AAF_000169	AAG_000179
OG0000030	AAF_000123	AAG_000134
OG0000032	AAF_000174	AAG_000185
OG0000033	AAF_000154	AAG_000166
OG0000034	AAF_000153	AAG_000164, AAG_000165
OG0000036	AAF_000157	AAG_000168
