Orthogroup	t28_fai-gene-cluster-1	t22_fai-gene-cluster-1
OG0000000	AAF_000148	AAU_000195
OG0000000	AAF_000146	AAU_000193
OG0000001	AAF_000135, AAF_000155	AAU_000199
OG0000002	AAF_000137	AAU_000177, AAU_000178
OG0000002	AAF_000136	AAU_000176
OG0000003	AAF_000145	AAU_000190
OG0000004	AAF_000122	AAU_000159
OG0000005	AAF_000150	AAU_000196
OG0000005	AAF_000151	AAU_000197
OG0000006	AAF_000130	AAU_000169
OG0000006	AAF_000129	AAU_000168
OG0000007	AAF_000143	AAU_000188
OG0000007	AAF_000144	AAU_000189
OG0000009	AAF_000162	AAU_000205
OG0000010	AAF_000125, AAF_000126	AAU_000163
OG0000010	AAF_000124	AAU_000162
OG0000011	AAF_000127	AAU_000164
OG0000013	AAF_000132	AAU_000170
OG0000014	AAF_000168	AAU_000213, AAU_000212
OG0000015	AAF_000140	AAU_000181, AAU_000182
OG0000015	AAF_000139	AAU_000180
OG0000016	AAF_000158	AAU_000200
OG0000017	AAF_000163	AAU_000207, AAU_000208
OG0000018	AAF_000128	AAU_000166
OG0000019	AAF_000172	AAU_000217
OG0000019	AAF_000173	AAU_000218
OG0000021	AAF_000161	AAU_000203
OG0000024	AAF_000166	AAU_000210
OG0000026	AAF_000170	AAU_000215
OG0000027	AAF_000141	AAU_000183
OG0000028	AAF_000164	AAU_000209
OG0000029	AAF_000169	AAU_000214
OG0000031	AAF_000159	AAU_000201
OG0000032	AAF_000174	AAU_000219
OG0000033	AAF_000154	AAU_000198
OG0000035	AAF_000160	AAU_000202
