Orthogroup	t3_fai-gene-cluster-1	t18_fai-gene-cluster-1
OG0000000	AAK_000184	AAY_000157
OG0000000	AAK_000185	AAY_000158
OG0000000	AAK_000188, AAK_000187, AAK_000186	AAY_000159
OG0000001	AAK_000192	AAY_000141
OG0000002	AAK_000171	AAY_000142
OG0000002	AAK_000172	AAY_000143
OG0000003	AAK_000181	AAY_000154
OG0000003	AAK_000183	AAY_000156
OG0000004	AAK_000156	AAY_000126
OG0000004	AAK_000157	AAY_000128
OG0000005	AAK_000190	AAY_000160
OG0000006	AAK_000163	AAY_000135
OG0000007	AAK_000180	AAY_000151
OG0000008	AAK_000177	AAY_000148
OG0000008	AAK_000178, AAK_000179	AAY_000150
OG0000009	AAK_000199	AAY_000169
OG0000009	AAK_000200	AAY_000171
OG0000010	AAK_000159	AAY_000131
OG0000011	AAK_000160	AAY_000133
OG0000012	AAK_000210	AAY_000179
OG0000013	AAK_000164	AAY_000137
OG0000014	AAK_000207, AAK_000206	AAY_000176
OG0000015	AAK_000173	AAY_000145
OG0000015	AAK_000174, AAK_000175	AAY_000146
OG0000016	AAK_000193	AAY_000165
OG0000017	AAK_000202	AAY_000172
OG0000019	AAK_000211, AAK_000212	AAY_000180
OG0000020	AAK_000165, AAK_000166	AAY_000138
OG0000021	AAK_000198, AAK_000197	AAY_000168
OG0000022	AAK_000155	AAY_000125
OG0000023	AAK_000167	AAY_000139
OG0000025	AAK_000205	AAY_000175
OG0000026	AAK_000209	AAY_000178
OG0000027	AAK_000176	AAY_000147
OG0000028	AAK_000203	AAY_000173
OG0000029	AAK_000208	AAY_000177
OG0000030	AAK_000158	AAY_000130
OG0000032	AAK_000213	AAY_000181
OG0000033	AAK_000191	AAY_000162
OG0000035	AAK_000196	AAY_000167
