Orthogroup	t26_fai-gene-cluster-1	t25_fai-gene-cluster-1
OG0000000	AAM_000210	AAG_000161
OG0000000	AAM_000207	AAG_000158
OG0000000	AAM_000208	AAG_000159
OG0000001	AAM_000216	AAG_000167
OG0000001	AAM_000190	AAG_000146
OG0000001	AAM_000191	AAG_000147
OG0000002	AAM_000195	AAG_000149
OG0000002	AAM_000197	AAG_000150
OG0000002	AAM_000193	AAG_000148
OG0000003	AAM_000206	AAG_000157
OG0000004	AAM_000179	AAG_000133
OG0000004	AAM_000178, AAM_000177	AAG_000132
OG0000005	AAM_000213, AAM_000212, AAM_000214	AAG_000163
OG0000006	AAM_000184	AAG_000142
OG0000006	AAM_000183	AAG_000141
OG0000007	AAM_000205, AAM_000204	AAG_000154
OG0000008	AAM_000201, AAM_000202, AAM_000203	AAG_000153
OG0000009	AAM_000225	AAG_000172
OG0000009	AAM_000226	AAG_000173
OG0000010	AAM_000180	AAG_000135
OG0000011	AAM_000181	AAG_000137
OG0000012	AAM_000239	AAG_000181
OG0000012	AAM_000240	AAG_000183
OG0000013	AAM_000185	AAG_000143
OG0000014	AAM_000235, AAM_000234	AAG_000178
OG0000015	AAM_000199	AAG_000151
OG0000016	AAM_000217	AAG_000169
OG0000016	AAM_000219	AAG_000170
OG0000017	AAM_000228, AAM_000229	AAG_000174
OG0000018	AAM_000182	AAG_000140
OG0000019	AAM_000241, AAM_000243	AAG_000184
OG0000020	AAM_000186, AAM_000187	AAG_000144
OG0000021	AAM_000224, AAM_000223	AAG_000171
OG0000022	AAM_000176	AAG_000131
OG0000023	AAM_000189, AAM_000188	AAG_000145
OG0000024	AAM_000231, AAM_000232	AAG_000176
OG0000025	AAM_000233	AAG_000177
OG0000026	AAM_000238	AAG_000180
OG0000027	AAM_000200	AAG_000152
OG0000028	AAM_000230	AAG_000175
OG0000029	AAM_000237, AAM_000236	AAG_000179
OG0000032	AAM_000244	AAG_000185
OG0000033	AAM_000215	AAG_000166
