Orthogroup	t26_fai-gene-cluster-1	t11_fai-gene-cluster-1
OG0000000	AAM_000211	AAV_000163
OG0000000	AAM_000207	AAV_000162
OG0000001	AAM_000216	AAV_000149
OG0000001	AAM_000192	AAV_000150
OG0000002	AAM_000195, AAM_000196, AAM_000197, AAM_000194, AAM_000193	AAV_000151
OG0000003	AAM_000206	AAV_000161
OG0000004	AAM_000179	AAV_000137
OG0000004	AAM_000177	AAV_000135
OG0000005	AAM_000213, AAM_000212	AAV_000164
OG0000006	AAM_000183	AAV_000144
OG0000007	AAM_000205	AAV_000157
OG0000007	AAM_000204	AAV_000158, AAV_000159
OG0000008	AAM_000201	AAV_000155
OG0000009	AAM_000225	AAV_000177
OG0000009	AAM_000226	AAV_000178
OG0000010	AAM_000180	AAV_000140
OG0000011	AAM_000181	AAV_000142
OG0000012	AAM_000239, AAM_000240	AAV_000187
OG0000013	AAM_000185	AAV_000146
OG0000014	AAM_000235, AAM_000234	AAV_000184
OG0000016	AAM_000217	AAV_000170
OG0000016	AAM_000218	AAV_000171
OG0000016	AAM_000219	AAV_000172
OG0000017	AAM_000228	AAV_000179
OG0000017	AAM_000229	AAV_000180, AAV_000181
OG0000019	AAM_000241, AAM_000243	AAV_000188
OG0000020	AAM_000186	AAV_000147
OG0000021	AAM_000224, AAM_000223	AAV_000176
OG0000022	AAM_000176	AAV_000134
OG0000023	AAM_000189	AAV_000148
OG0000026	AAM_000238	AAV_000186
OG0000027	AAM_000200	AAV_000154
OG0000029	AAM_000237, AAM_000236	AAV_000185
OG0000031	AAM_000220	AAV_000174
OG0000032	AAM_000244	AAV_000189
OG0000033	AAM_000215	AAV_000167
OG0000035	AAM_000222	AAV_000175
